#{"t_start": 1764362511.4571967, "env_id": "None"}
r,l,t
12.0,7,2.775014
-16.0,7,2.784618
17.0,7,2.794266
7.0,7,2.803882
5.0,7,2.813503
-4.0,7,2.823137
-11.0,7,2.83283
-7.0,7,2.842513
15.0,7,2.852237
41.0,7,2.86238
26.0,7,2.875291
0.0,7,2.885675
6.0,7,2.89538
-6.0,7,2.905005
-21.0,7,2.914433
-11.0,7,2.924033
17.0,7,2.934435
-3.0,7,2.944662
1.0,7,2.95426
41.0,7,2.963834
2.0,7,2.97564
-24.0,7,2.985267
6.0,7,2.994902
16.0,7,3.004511
15.0,7,3.014187
-18.0,7,3.023789
23.0,7,3.033398
42.0,7,3.042999
-19.0,7,3.052711
-3.0,7,3.062306
0.0,7,3.071968
-17.0,7,3.083917
-2.0,7,3.09354
-6.0,7,3.103179
-12.0,7,3.113167
-22.0,7,3.122839
41.0,7,3.132553
28.0,7,3.142688
-2.0,7,3.152622
-10.0,7,3.162274
-20.0,7,3.171835
38.0,7,3.18371
-7.0,7,3.193406
0.0,7,3.203643
4.0,7,3.213361
-1.0,7,3.222946
-4.0,7,3.232625
-3.0,7,3.242306
14.0,7,3.251952
26.0,7,3.261561
5.0,7,3.271178
47.0,7,3.282976
-20.0,7,3.292563
24.0,7,3.302185
-3.0,7,3.311819
-10.0,7,3.321408
3.0,7,3.333398
40.0,7,3.344045
-21.0,7,3.353671
-17.0,7,3.363303
-23.0,7,3.372882
0.0,7,3.384486
-3.0,7,3.394509
18.0,7,3.404413
-15.0,7,3.414616
21.0,7,3.424507
-23.0,7,3.434914
2.0,7,3.44552
-12.0,7,3.455133
-21.0,7,3.464685
-1.0,7,3.474306
-17.0,7,3.486171
-16.0,7,3.495851
-20.0,7,3.505484
-21.0,7,3.515118
0.0,7,3.524749
20.0,7,3.534439
10.0,7,3.544143
2.0,7,3.554135
-16.0,7,3.563705
16.0,7,3.573382
-2.0,7,3.583015
-16.0,7,3.594765
-2.0,7,3.604422
-3.0,7,3.614718
1.0,7,3.625403
-21.0,7,3.635697
7.0,7,3.645366
18.0,7,3.655021
-23.0,7,3.664574
3.0,7,3.674246
-4.0,7,3.683893
20.0,7,3.695892
-4.0,7,3.705419
-3.0,7,3.714725
7.0,7,3.724213
7.0,7,3.736146
7.0,7,3.747611
17.0,7,3.757175
-14.0,7,3.766673
-11.0,7,3.776139
1.0,7,3.785616
-15.0,7,3.797324
1.0,7,3.806779
-2.0,7,3.816292
35.0,7,3.825909
-3.0,7,3.835449
3.0,7,3.844799
-16.0,7,3.854269
-16.0,7,3.863686
-21.0,7,3.873092
0.0,7,3.882552
5.0,7,3.892039
16.0,7,3.903714
-4.0,7,3.91321
-3.0,7,3.922637
-5.0,7,3.932157
-2.0,7,3.941614
20.0,7,3.951104
0.0,7,3.960516
-6.0,7,3.970011
-4.0,7,3.979551
9.0,7,3.989021
21.0,7,4.00064
-12.0,7,4.010122
3.0,7,4.019554
-17.0,7,4.029552
10.0,7,4.039507
-21.0,7,4.048993
9.0,7,4.058537
5.0,7,4.067996
22.0,7,4.077526
-3.0,7,4.087014
-25.0,7,4.096526
39.0,7,4.108228
-10.0,7,4.117604
4.0,7,4.127092
0.0,7,4.13659
5.0,7,4.1464
4.0,7,4.15599
-17.0,7,4.165482
-2.0,7,4.174975
4.0,7,4.184422
-23.0,7,4.193884
0.0,7,4.205454
16.0,7,4.214907
20.0,7,4.224299
19.0,7,4.233783
1.0,7,4.243339
-4.0,7,4.252873
-17.0,7,4.262295
-22.0,7,4.271666
-2.0,7,4.281198
-7.0,7,4.290624
-16.0,7,4.299991
28.0,7,4.311588
1.0,7,4.32105
-4.0,7,4.330543
-21.0,7,4.339893
-1.0,7,4.349291
21.0,7,4.358869
23.0,7,4.368807
2.0,7,4.378288
-3.0,7,4.38779
12.0,7,4.397289
20.0,7,4.40889
-18.0,7,4.418752
-21.0,7,4.428527
-6.0,7,4.43835
1.0,7,4.44834
-21.0,7,4.457999
-1.0,7,4.46778
40.0,7,4.477586
-3.0,7,4.487085
3.0,7,4.496496
-12.0,7,4.508083
-24.0,7,4.517539
-19.0,7,4.527044
7.0,7,4.536594
12.0,7,4.546104
-2.0,7,4.555609
3.0,7,4.565132
-7.0,7,4.575123
6.0,7,4.584651
2.0,7,4.594143
3.0,7,4.60362
-11.0,7,4.615248
6.0,7,4.624708
0.0,7,4.634228
1.0,7,4.643661
-11.0,7,4.653092
15.0,7,4.662574
6.0,7,4.672034
23.0,7,4.681431
1.0,7,4.690911
5.0,7,4.700405
14.0,7,4.709934
-3.0,7,4.721507
22.0,7,4.73153
-7.0,7,4.742129
-12.0,7,4.752851
18.0,7,4.762845
7.0,7,4.772384
22.0,7,4.781878
40.0,7,4.791337
2.0,7,4.800781
10.0,7,4.810299
-1.0,7,4.821924
18.0,7,4.831486
-1.0,7,4.840895
-11.0,7,4.850397
22.0,7,4.859852
2.0,7,4.869313
-13.0,7,4.878804
-6.0,7,4.888304
0.0,7,4.897744
3.0,7,4.9073
-3.0,7,4.919
17.0,7,4.928419
-16.0,7,4.938303
1.0,7,4.948225
5.0,7,4.957697
1.0,7,4.96721
10.0,7,4.976571
-3.0,7,4.985986
-18.0,7,4.995471
5.0,7,5.00491
5.0,7,5.014426
-2.0,7,5.025951
-7.0,7,5.035456
-1.0,7,5.044887
-12.0,7,5.05436
-2.0,7,5.063728
17.0,7,5.073218
-6.0,7,5.082684
-25.0,7,5.092261
0.0,7,5.101896
18.0,7,5.112044
0.0,7,5.123882
20.0,7,5.13391
4.0,7,5.143879
15.0,7,5.153748
-7.0,7,5.163599
2.0,7,5.17339
2.0,7,5.182908
-1.0,7,5.192377
2.0,7,5.202981
-5.0,7,5.212542
-5.0,7,5.224242
-17.0,7,5.233687
-3.0,7,5.243146
-2.0,7,5.252591
39.0,7,5.262125
20.0,7,5.2716
40.0,7,5.28113
14.0,7,5.290638
14.0,7,5.300214
-3.0,7,5.309652
-3.0,7,5.31919
-16.0,7,5.330774
6.0,7,5.340696
