#{"t_start": 1764267460.897155, "env_id": "None"}
r,l,t
-2.0,7,11.147702
11.0,7,11.159269
33.0,7,11.170799
-25.0,7,11.182258
-7.0,7,11.193717
-24.0,7,11.205143
22.0,7,11.216597
-6.0,7,11.228098
-25.0,7,11.239544
-25.0,7,11.251042
46.0,7,11.262545
-2.0,7,11.274086
-25.0,7,11.28554
98.0,7,11.2971
-15.0,7,11.308596
-2.0,7,11.320174
-2.0,7,11.331715
18.0,7,11.343148
31.0,7,11.354705
-25.0,7,11.366281
-25.0,7,11.377838
-20.0,7,11.389326
-25.0,7,11.400903
3.0,7,11.412384
-7.0,7,11.423872
14.0,7,11.435343
11.0,7,11.446836
-7.0,7,11.458329
-20.0,7,11.47025
11.0,7,11.482151
1.0,7,11.49411
38.0,7,11.505715
32.0,7,11.517255
-7.0,7,11.528888
-20.0,7,11.540495
-20.0,7,11.552406
-7.0,7,11.564036
-25.0,7,11.575588
1.0,7,11.587346
-25.0,7,11.598971
-7.0,7,11.610567
58.0,7,11.622236
25.0,7,11.633844
82.0,7,11.645447
-20.0,7,11.657028
-2.0,7,11.668603
-24.0,7,11.680182
-3.0,7,11.691769
46.0,7,11.703353
-25.0,7,11.715013
65.0,7,11.72668
1.0,7,11.73834
46.0,7,11.749933
1.0,7,11.761556
-20.0,7,11.7733
11.0,7,11.785043
26.0,7,11.796794
-7.0,7,11.808457
-7.0,7,11.820357
-25.0,7,11.832718
-25.0,7,11.844565
-15.0,7,11.856313
-7.0,7,11.868099
22.0,7,11.879902
25.0,7,11.891741
6.0,7,11.903403
11.0,7,11.915412
-7.0,7,11.928127
-25.0,7,11.939976
-2.0,7,11.951727
26.0,7,11.963432
26.0,7,11.975213
29.0,7,11.987044
-7.0,7,11.999421
-25.0,7,12.011166
-25.0,7,12.022853
-7.0,7,12.034574
42.0,7,12.046685
-24.0,7,12.059093
-9.0,7,12.073029
46.0,7,12.087084
24.0,7,12.09887
-7.0,7,12.110659
22.0,7,12.122355
8.0,7,12.134169
41.0,7,12.145869
40.0,7,12.157532
-25.0,7,12.169217
-25.0,7,12.180871
-24.0,7,12.192463
-7.0,7,12.204151
-25.0,7,12.215768
-7.0,7,12.227413
65.0,7,12.239082
70.0,7,12.250758
26.0,7,12.262357
-23.0,7,12.27404
-4.0,7,12.285665
-7.0,7,12.297349
-2.0,7,12.309003
-20.0,7,12.320703
-20.0,7,12.332531
-20.0,7,12.344649
-2.0,7,12.356442
102.0,7,12.368166
6.0,7,12.37973
-2.0,7,12.391382
-15.0,7,12.403121
-25.0,7,12.414783
-7.0,7,12.42641
-20.0,7,12.438146
-25.0,7,12.449798
25.0,7,12.461473
-7.0,7,12.473234
22.0,7,12.484887
-7.0,7,12.49659
21.0,7,12.508284
-20.0,7,12.520021
79.0,7,12.53176
14.0,7,12.543488
41.0,7,12.555424
17.0,7,12.567398
11.0,7,12.579033
-7.0,7,12.590602
-7.0,7,12.602234
-19.0,7,12.613823
2.0,7,12.625538
-25.0,7,12.637149
-7.0,7,12.648954
-25.0,7,12.660545
19.0,7,12.672152
-4.0,7,12.683719
4.0,7,12.695372
4.0,7,12.707058
61.0,7,12.71859
-20.0,7,12.730786
14.0,7,12.742757
9.0,7,12.754395
-2.0,7,12.766195
-2.0,7,12.777805
-4.0,7,12.789512
-25.0,7,12.801152
-7.0,7,12.812938
17.0,7,12.824533
-25.0,7,12.836291
-6.0,7,12.847857
-7.0,7,12.859479
-14.0,7,12.871212
-7.0,7,12.882892
-7.0,7,12.894538
-15.0,7,12.906226
11.0,7,12.918245
49.0,7,12.930245
-25.0,7,12.942205
-3.0,7,12.954234
-4.0,7,12.966068
-7.0,7,12.977824
44.0,7,12.989607
-24.0,7,13.001395
-1.0,7,13.013252
60.0,7,13.025042
2.0,7,13.036838
-20.0,7,13.050029
-25.0,7,13.061949
-25.0,7,13.073947
-3.0,7,13.088085
-6.0,7,13.10011
-7.0,7,13.112139
-6.0,7,13.124094
-1.0,7,13.135891
-25.0,7,13.147684
36.0,7,13.159446
18.0,7,13.171263
17.0,7,13.183005
-25.0,7,13.194658
-13.0,7,13.206331
1.0,7,13.217979
17.0,7,13.229608
3.0,7,13.241395
-3.0,7,13.253048
-15.0,7,13.264722
-7.0,7,13.27637
2.0,7,13.288061
2.0,7,13.299625
-7.0,7,13.31138
17.0,7,13.323121
-2.0,7,13.33482
24.0,7,13.346497
-4.0,7,13.358237
-7.0,7,13.369972
14.0,7,13.381624
-7.0,7,13.393329
-7.0,7,13.405254
-19.0,7,13.417829
1.0,7,13.430332
11.0,7,13.443046
-11.0,7,13.455344
18.0,7,13.467909
-20.0,7,13.480605
20.0,7,13.492986
18.0,7,13.505076
-25.0,7,13.517071
-19.0,7,13.52896
43.0,7,13.540774
-19.0,7,13.552808
-25.0,7,13.564794
70.0,7,13.576621
29.0,7,13.588425
38.0,7,13.600186
-25.0,7,13.611966
-20.0,7,13.623802
-25.0,7,13.635616
-7.0,7,13.647424
-7.0,7,13.659143
-24.0,7,13.670863
22.0,7,13.682664
1.0,7,13.694429
-2.0,7,13.706245
-25.0,7,13.717941
43.0,7,13.729731
102.0,7,13.741439
-7.0,7,13.753205
-20.0,7,13.764935
42.0,7,13.776626
-25.0,7,13.788445
-7.0,7,13.800182
-20.0,7,13.811878
-7.0,7,13.823564
45.0,7,13.835435
74.0,7,13.847264
-7.0,7,13.858998
-7.0,7,13.870819
42.0,7,13.882536
41.0,7,13.894341
-7.0,7,13.906087
-7.0,7,13.917765
-4.0,7,13.929596
-7.0,7,13.941501
32.0,7,13.95329
-24.0,7,13.965087
16.0,7,13.976903
62.0,7,13.988736
-15.0,7,14.001426
-7.0,7,14.013095
-19.0,7,14.024717
-4.0,7,14.036369
1.0,7,14.047994
11.0,7,14.059576
-7.0,7,14.071233
11.0,7,14.082898
-25.0,7,14.094605
-20.0,7,14.10653
-25.0,7,14.118328
-25.0,7,14.130064
-2.0,7,14.141665
-25.0,7,14.153347
-7.0,7,14.16501
-20.0,7,14.176599
-7.0,7,14.18821
66.0,7,14.199775
-25.0,7,14.21136
-25.0,7,14.222936
-23.0,7,14.234575
-25.0,7,14.246273
-7.0,7,14.257881
-2.0,7,14.269521
-7.0,7,14.281301
-7.0,7,14.293294
14.0,7,14.304943
