#{"t_start": 1764200170.7119212, "env_id": "None"}
r,l,t
38.0,7,1.201732
58.0,7,1.2094
-18.0,7,1.214467
21.0,7,1.224008
4.0,7,1.231123
-7.0,7,1.238092
14.0,7,1.242214
-1.0,7,1.254107
-14.0,7,1.262495
-24.0,7,1.269667
-18.0,7,1.274672
-7.0,7,1.284572
38.0,7,1.291051
7.0,7,1.297125
-3.0,7,1.301058
-23.0,7,1.309996
-3.0,7,1.316868
44.0,7,1.324295
1.0,7,1.328718
19.0,7,1.338013
39.0,7,1.345353
-6.0,7,1.35442
1.0,7,1.359962
-1.0,7,1.370448
-23.0,7,1.377923
-4.0,7,1.384398
-1.0,7,1.390119
-19.0,7,1.399657
39.0,7,1.406298
17.0,7,1.414305
14.0,7,1.418919
2.0,7,1.428346
18.0,7,1.434875
-2.0,7,1.442407
23.0,7,1.447333
-3.0,7,1.459761
-24.0,7,1.467755
16.0,7,1.475441
-4.0,7,1.480107
-2.0,7,1.490716
3.0,7,1.498408
7.0,7,1.505462
12.0,7,1.51006
21.0,7,1.519565
-1.0,7,1.526213
-5.0,7,1.533665
-19.0,7,1.538254
28.0,7,1.549231
15.0,7,1.558988
18.0,7,1.566105
-7.0,7,1.570222
-3.0,7,1.580336
19.0,7,1.586897
18.0,7,1.592912
-24.0,7,1.597531
-20.0,7,1.606554
-4.0,7,1.613973
-7.0,7,1.621983
20.0,7,1.626096
15.0,7,1.636947
-7.0,7,1.644
14.0,7,1.651479
1.0,7,1.655568
-25.0,7,1.668258
-4.0,7,1.674819
-3.0,7,1.681872
-10.0,7,1.686394
20.0,7,1.695902
-24.0,7,1.702906
-14.0,7,1.711051
82.0,7,1.716529
-7.0,7,1.727938
-4.0,7,1.735079
17.0,7,1.74165
2.0,7,1.745109
-25.0,7,1.755515
-4.0,7,1.766207
4.0,7,1.774912
-2.0,7,1.779968
-4.0,7,1.790745
0.0,7,1.798688
20.0,7,1.805623
-22.0,7,1.810602
6.0,7,1.821287
2.0,7,1.827451
20.0,7,1.834519
9.0,7,1.839983
17.0,7,1.849378
-16.0,7,1.856361
2.0,7,1.865479
19.0,7,1.86996
16.0,7,1.88045
-14.0,7,1.886914
18.0,7,1.894407
-3.0,7,1.898881
17.0,7,1.908355
18.0,7,1.915795
21.0,7,1.921773
-7.0,7,1.926804
17.0,7,1.937738
-2.0,7,1.944574
3.0,7,1.952494
12.0,7,1.958004
-14.0,7,1.971192
-2.0,7,1.978988
5.0,7,1.985034
4.0,7,1.990041
19.0,7,1.999424
8.0,7,2.006396
-3.0,7,2.01366
3.0,7,2.01811
4.0,7,2.028531
42.0,7,2.035383
-17.0,7,2.041655
18.0,7,2.046251
-18.0,7,2.05568
-4.0,7,2.06325
23.0,7,2.072768
-1.0,7,2.077773
11.0,7,2.088639
-4.0,7,2.095863
17.0,7,2.10283
18.0,7,2.106838
-5.0,7,2.116731
32.0,7,2.124171
37.0,7,2.13242
44.0,7,2.13747
-6.0,7,2.147144
15.0,7,2.154184
15.0,7,2.160648
4.0,7,2.166598
-22.0,7,2.182611
12.0,7,2.190604
-16.0,7,2.196597
-20.0,7,2.201605
-25.0,7,2.21255
-15.0,7,2.220643
-23.0,7,2.228047
-5.0,7,2.232102
7.0,7,2.241969
-21.0,7,2.248351
0.0,7,2.255876
