#{"t_start": 1764199971.6522279, "env_id": "None"}
r,l,t
11.0,7,1.531665
-20.0,7,1.538478
2.0,7,1.548116
-7.0,7,1.552213
35.0,7,1.562701
36.0,7,1.568842
-18.0,7,1.57482
-7.0,7,1.581387
-25.0,7,1.591627
1.0,7,1.599046
1.0,7,1.605516
-16.0,7,1.609963
32.0,7,1.619756
2.0,7,1.627249
-4.0,7,1.633942
15.0,7,1.638556
-4.0,7,1.650268
1.0,7,1.65811
-7.0,7,1.666892
-20.0,7,1.672368
-19.0,7,1.682796
-24.0,7,1.690809
-6.0,7,1.697638
-2.0,7,1.701583
2.0,7,1.711859
-14.0,7,1.718794
-1.0,7,1.725699
-23.0,7,1.73012
-15.0,7,1.739411
-2.0,7,1.746258
-25.0,7,1.754524
5.0,7,1.758968
8.0,7,1.768595
-4.0,7,1.776689
1.0,7,1.783193
-1.0,7,1.787669
-3.0,7,1.797498
-3.0,7,1.805062
-25.0,7,1.812922
15.0,7,1.818365
20.0,7,1.828229
-4.0,7,1.836095
-23.0,7,1.842421
-23.0,7,1.847374
2.0,7,1.860825
53.0,7,1.868556
6.0,7,1.875968
-4.0,7,1.880421
18.0,7,1.890521
20.0,7,1.897292
-23.0,7,1.905854
1.0,7,1.910295
41.0,7,1.920375
5.0,7,1.927484
17.0,7,1.934692
-16.0,7,1.938818
39.0,7,1.948177
-7.0,7,1.959585
21.0,7,1.967222
-24.0,7,1.972372
7.0,7,1.982515
-3.0,7,1.989056
63.0,7,1.995126
2.0,7,2.001013
19.0,7,2.010923
-9.0,7,2.017891
-17.0,7,2.026222
4.0,7,2.030765
14.0,7,2.042305
-2.0,7,2.051312
-2.0,7,2.061023
-10.0,7,2.065073
14.0,7,2.076636
1.0,7,2.085253
59.0,7,2.094429
-5.0,7,2.099662
-16.0,7,2.111513
23.0,7,2.119347
1.0,7,2.128528
4.0,7,2.133086
22.0,7,2.144012
-4.0,7,2.151285
-3.0,7,2.161688
-7.0,7,2.168443
-3.0,7,2.17881
20.0,7,2.186644
2.0,7,2.193967
-2.0,7,2.199836
0.0,7,2.209832
2.0,7,2.21765
21.0,7,2.22506
42.0,7,2.230057
-3.0,7,2.240246
20.0,7,2.247232
-4.0,7,2.254519
36.0,7,2.259035
-22.0,7,2.273337
17.0,7,2.281009
16.0,7,2.288359
-18.0,7,2.293093
23.0,7,2.302695
43.0,7,2.31069
-1.0,7,2.317703
-1.0,7,2.324074
2.0,7,2.335145
-25.0,7,2.343432
16.0,7,2.35094
21.0,7,2.355642
-6.0,7,2.368305
48.0,7,2.377288
3.0,7,2.384247
-17.0,7,2.388173
-3.0,7,2.397387
-2.0,7,2.404064
-21.0,7,2.411322
48.0,7,2.417122
18.0,7,2.426852
29.0,7,2.434134
2.0,7,2.440892
14.0,7,2.44577
-1.0,7,2.456263
44.0,7,2.464219
-3.0,7,2.4741
-18.0,7,2.479434
-20.0,7,2.490472
17.0,7,2.49913
-3.0,7,2.506068
-1.0,7,2.511371
21.0,7,2.521553
44.0,7,2.529677
-17.0,7,2.53781
1.0,7,2.543142
7.0,7,2.55343
11.0,7,2.561239
7.0,7,2.571447
18.0,7,2.575908
-5.0,7,2.586396
1.0,7,2.593737
17.0,7,2.600964
20.0,7,2.6053
-3.0,7,2.614964
-12.0,7,2.621217
-15.0,7,2.627429
-22.0,7,2.631896
-3.0,7,2.642467
-11.0,7,2.649312
39.0,7,2.656948
16.0,7,2.661321
-4.0,7,2.673958
2.0,7,2.683373
15.0,7,2.690878
-13.0,7,2.696078
17.0,7,2.707713
-7.0,7,2.716172
1.0,7,2.725388
-18.0,7,2.731088
2.0,7,2.741209
-22.0,7,2.748447
0.0,7,2.755643
8.0,7,2.760549
11.0,7,2.771179
7.0,7,2.77996
0.0,7,2.787292
-17.0,7,2.793773
-3.0,7,2.804861
23.0,7,2.812917
-1.0,7,2.820642
2.0,7,2.826407
-10.0,7,2.835825
6.0,7,2.842726
-13.0,7,2.850748
-4.0,7,2.855702
-16.0,7,2.865457
-6.0,7,2.872324
1.0,7,2.882166
-7.0,7,2.887572
7.0,7,2.898744
0.0,7,2.907017
46.0,7,2.91386
16.0,7,2.918762
26.0,7,2.929143
5.0,7,2.935871
48.0,7,2.943322
12.0,7,2.948326
-14.0,7,2.960269
-2.0,7,2.969501
21.0,7,2.976221
-7.0,7,2.985557
-7.0,7,3.000832
-7.0,7,3.009972
-19.0,7,3.017843
-10.0,7,3.021631
-6.0,7,3.032225
5.0,7,3.040653
-23.0,7,3.04945
35.0,7,3.054009
-19.0,7,3.065299
-23.0,7,3.073996
19.0,7,3.083928
-7.0,7,3.089364
-19.0,7,3.09964
-20.0,7,3.106067
-25.0,7,3.113998
42.0,7,3.118358
-14.0,7,3.128247
13.0,7,3.136987
10.0,7,3.143841
-2.0,7,3.14881
5.0,7,3.15896
8.0,7,3.166148
-3.0,7,3.173818
30.0,7,3.180301
-11.0,7,3.19352
1.0,7,3.201313
27.0,7,3.208598
-1.0,7,3.213929
-6.0,7,3.22399
-16.0,7,3.230889
-1.0,7,3.238074
-2.0,7,3.243411
1.0,7,3.253233
-25.0,7,3.26057
-6.0,7,3.266836
40.0,7,3.272669
-18.0,7,3.284804
4.0,7,3.295859
-6.0,7,3.304471
-5.0,7,3.309356
-1.0,7,3.320999
-7.0,7,3.329751
-4.0,7,3.337954
-20.0,7,3.344031
-7.0,7,3.356048
65.0,7,3.364377
47.0,7,3.371959
-11.0,7,3.376683
-6.0,7,3.387856
5.0,7,3.397117
2.0,7,3.405905
-24.0,7,3.4132
-8.0,7,3.42439
1.0,7,3.431835
10.0,7,3.43987
59.0,7,3.444861
-4.0,7,3.454979
63.0,7,3.462978
11.0,7,3.470413
-3.0,7,3.47494
-25.0,7,3.486505
-4.0,7,3.497696
24.0,7,3.506318
-2.0,7,3.512274
0.0,7,3.522726
24.0,7,3.530655
-19.0,7,3.538213
0.0,7,3.544123
-5.0,7,3.555744
-7.0,7,3.56464
43.0,7,3.572593
11.0,7,3.578819
1.0,7,3.589318
22.0,7,3.599371
-15.0,7,3.608335
25.0,7,3.614777
-17.0,7,3.627501
38.0,7,3.635136
14.0,7,3.643992
31.0,7,3.648997
-19.0,7,3.659001
2.0,7,3.665445
7.0,7,3.674404
0.0,7,3.679454
-6.0,7,3.692752
-1.0,7,3.70321
-13.0,7,3.710286
11.0,7,3.715233
1.0,7,3.725684
-2.0,7,3.733717
-2.0,7,3.742246
60.0,7,3.747731
17.0,7,3.75765
13.0,7,3.766048
-3.0,7,3.773513
-7.0,7,3.779585
3.0,7,3.790172
-4.0,7,3.797142
-23.0,7,3.806081
-22.0,7,3.812016
-6.0,7,3.822941
23.0,7,3.830446
17.0,7,3.837379
25.0,7,3.843418
-24.0,7,3.854816
18.0,7,3.861766
-22.0,7,3.869666
-6.0,7,3.875132
-18.0,7,3.885632
-5.0,7,3.892985
-3.0,7,3.902752
50.0,7,3.907836
7.0,7,3.917281
-4.0,7,3.926117
-17.0,7,3.934552
-3.0,7,3.93956
-19.0,7,3.950944
41.0,7,3.958403
-6.0,7,3.96583
-7.0,7,3.972798
-14.0,7,3.983553
25.0,7,3.99209
63.0,7,3.999342
-7.0,7,4.006998
-22.0,7,4.01788
-7.0,7,4.025447
11.0,7,4.0344
-7.0,7,4.040472
0.0,7,4.05091
-1.0,7,4.058912
0.0,7,4.06677
-7.0,7,4.072701
-3.0,7,4.084175
20.0,7,4.092385
-19.0,7,4.100572
2.0,7,4.108778
18.0,7,4.119389
-17.0,7,4.127828
-2.0,7,4.136349
-20.0,7,4.141474
6.0,7,4.152816
60.0,7,4.160865
20.0,7,4.167815
40.0,7,4.173368
45.0,7,4.18435
-25.0,7,4.19322
-25.0,7,4.201619
11.0,7,4.21017
-7.0,7,4.222174
-25.0,7,4.231024
-20.0,7,4.239872
23.0,7,4.245827
-16.0,7,4.256762
43.0,7,4.265244
-25.0,7,4.273653
4.0,7,4.278224
-12.0,7,4.290021
-2.0,7,4.298765
25.0,7,4.306593
-25.0,7,4.314628
-4.0,7,4.326427
2.0,7,4.333399
15.0,7,4.340044
-17.0,7,4.344147
-25.0,7,4.356304
-11.0,7,4.364246
-21.0,7,4.373912
-5.0,7,4.379895
-16.0,7,4.390881
21.0,7,4.398393
-7.0,7,4.407255
-7.0,7,4.415979
-24.0,7,4.427056
-21.0,7,4.434514
-18.0,7,4.442905
14.0,7,4.44844
24.0,7,4.459357
15.0,7,4.467139
7.0,7,4.475117
20.0,7,4.480614
24.0,7,4.49126
-15.0,7,4.499039
59.0,7,4.50618
-12.0,7,4.513335
12.0,7,4.526837
1.0,7,4.535798
61.0,7,4.544695
0.0,7,4.550587
-25.0,7,4.562185
-10.0,7,4.570906
-19.0,7,4.579019
-4.0,7,4.585438
-4.0,7,4.597271
45.0,7,4.606182
-2.0,7,4.653781
20.0,7,4.660412
-7.0,7,4.673138
20.0,7,4.682144
-18.0,7,4.69105
15.0,7,4.696185
15.0,7,4.70776
15.0,7,4.715805
-18.0,7,4.725812
3.0,7,4.731812
-19.0,7,4.743164
70.0,7,4.752474
-7.0,7,4.760392
-1.0,7,4.766326
3.0,7,4.777742
-25.0,7,4.787008
-25.0,7,4.795268
-24.0,7,4.800749
-7.0,7,4.813486
-20.0,7,4.821601
22.0,7,4.832203
-2.0,7,4.837275
21.0,7,4.849401
-5.0,7,4.857131
3.0,7,4.865234
-3.0,7,4.870836
-22.0,7,4.88222
2.0,7,4.888822
-15.0,7,4.897336
-21.0,7,4.903321
-11.0,7,4.915699
-16.0,7,4.924477
-16.0,7,4.935196
-3.0,7,4.940273
-7.0,7,4.951896
-6.0,7,4.959396
19.0,7,4.966371
-3.0,7,4.97234
31.0,7,4.983322
29.0,7,4.990974
-11.0,7,5.000347
2.0,7,5.006598
27.0,7,5.018072
5.0,7,5.026062
6.0,7,5.035333
-16.0,7,5.040912
-17.0,7,5.050987
15.0,7,5.059471
-7.0,7,5.067904
41.0,7,5.074308
-13.0,7,5.085167
-16.0,7,5.093609
-20.0,7,5.102952
39.0,7,5.10889
-11.0,7,5.120195
-10.0,7,5.128202
50.0,7,5.13828
-15.0,7,5.144644
-5.0,7,5.155469
-16.0,7,5.163956
21.0,7,5.172852
-6.0,7,5.178824
-20.0,7,5.188632
-16.0,7,5.197061
-16.0,7,5.20647
48.0,7,5.212081
-16.0,7,5.223033
-11.0,7,5.231179
15.0,7,5.242379
84.0,7,5.249115
-11.0,7,5.260823
20.0,7,5.26931
43.0,7,5.277259
35.0,7,5.28326
-11.0,7,5.295409
29.0,7,5.305124
1.0,7,5.31335
-5.0,7,5.319379
-6.0,7,5.330819
-7.0,7,5.342284
15.0,7,5.351181
-5.0,7,5.358012
16.0,7,5.36894
44.0,7,5.377397
-4.0,7,5.385255
34.0,7,5.39214
48.0,7,5.403435
-16.0,7,5.412292
0.0,7,5.420742
-20.0,7,5.425736
1.0,7,5.435567
-19.0,7,5.446458
20.0,7,5.454016
7.0,7,5.459409
15.0,7,5.471462
2.0,7,5.480346
2.0,7,5.48874
23.0,7,5.494873
-21.0,7,5.507674
5.0,7,5.515597
-21.0,7,5.52406
-22.0,7,5.529608
-20.0,7,5.543526
-22.0,7,5.552593
62.0,7,5.562256
-21.0,7,5.568703
-17.0,7,5.579663
6.0,7,5.589056
0.0,7,5.597573
-3.0,7,5.603848
0.0,7,5.616773
5.0,7,5.626386
-16.0,7,5.635772
-21.0,7,5.641249
-16.0,7,5.654272
22.0,7,5.663064
1.0,7,5.672155
-11.0,7,5.67875
-16.0,7,5.690134
-4.0,7,5.698902
13.0,7,5.707106
-25.0,7,5.713764
-14.0,7,5.724798
-3.0,7,5.733291
-15.0,7,5.741781
-25.0,7,5.750252
-1.0,7,5.76175
25.0,7,5.76972
-21.0,7,5.777869
1.0,7,5.78337
-16.0,7,5.795306
-4.0,7,5.803856
-11.0,7,5.812312
-10.0,7,5.818315
-16.0,7,5.829453
24.0,7,5.837006
-11.0,7,5.845393
-15.0,7,5.854177
-16.0,7,5.865724
16.0,7,5.874163
-17.0,7,5.8833
-23.0,7,5.889271
-18.0,7,5.902972
0.0,7,5.914806
62.0,7,5.92448
63.0,7,5.930561
38.0,7,5.941467
-2.0,7,5.950677
17.0,7,5.961254
-20.0,7,5.967681
-7.0,7,5.979213
21.0,7,5.986713
-24.0,7,5.995651
23.0,7,6.002098
46.0,7,6.014343
-2.0,7,6.023442
-9.0,7,6.032773
40.0,7,6.038379
-16.0,7,6.050215
19.0,7,6.060841
-10.0,7,6.069144
5.0,7,6.074644
41.0,7,6.085507
-21.0,7,6.093514
50.0,7,6.103489
-7.0,7,6.10985
-20.0,7,6.122347
-11.0,7,6.13077
10.0,7,6.13823
-12.0,7,6.144293
7.0,7,6.155212
-3.0,7,6.166144
-3.0,7,6.17503
5.0,7,6.181628
40.0,7,6.193499
2.0,7,6.202348
65.0,7,6.211281
14.0,7,6.217749
0.0,7,6.229663
-10.0,7,6.237952
66.0,7,6.24679
-7.0,7,6.253269
38.0,7,6.266361
25.0,7,6.275375
0.0,7,6.283816
28.0,7,6.289312
-21.0,7,6.301569
11.0,7,6.31215
-3.0,7,6.32327
-7.0,7,6.330212
-21.0,7,6.3429
-17.0,7,6.352027
-16.0,7,6.364217
-1.0,7,6.371331
-23.0,7,6.382799
3.0,7,6.391178
-21.0,7,6.400021
-21.0,7,6.40589
1.0,7,6.417253
44.0,7,6.425071
21.0,7,6.433914
44.0,7,6.43986
15.0,7,6.451391
-21.0,7,6.460777
14.0,7,6.470947
-16.0,7,6.476807
42.0,7,6.489027
-2.0,7,6.497987
-4.0,7,6.506972
-7.0,7,6.514824
-25.0,7,6.527081
-7.0,7,6.536428
-7.0,7,6.545433
-9.0,7,6.551459
-16.0,7,6.563515
-16.0,7,6.574972
17.0,7,6.582991
-21.0,7,6.589313
-21.0,7,6.601566
-16.0,7,6.60994
-16.0,7,6.617486
-16.0,7,6.62389
-3.0,7,6.635832
-16.0,7,6.6447
6.0,7,6.65322
-20.0,7,6.659024
-3.0,7,6.672453
-16.0,7,6.682103
23.0,7,6.691409
-16.0,7,6.698004
-3.0,7,6.709527
10.0,7,6.718909
10.0,7,6.726901
-10.0,7,6.732934
-25.0,7,6.744939
26.0,7,6.753833
46.0,7,6.763245
-23.0,7,6.77126
61.0,7,6.783202
11.0,7,6.792151
-12.0,7,6.800943
-21.0,7,6.807963
-7.0,7,6.820441
62.0,7,6.829894
-7.0,7,6.838476
27.0,7,6.845373
50.0,7,6.857513
0.0,7,6.865985
-16.0,7,6.876981
-3.0,7,6.882437
-2.0,7,6.8948
45.0,7,6.903862
27.0,7,6.913371
-6.0,7,6.91933
0.0,7,6.930828
-20.0,7,6.939267
11.0,7,6.948227
22.0,7,6.954641
16.0,7,6.966554
-21.0,7,6.977794
-16.0,7,6.987139
30.0,7,6.994112
2.0,7,7.006713
-21.0,7,7.017671
9.0,7,7.027564
-22.0,7,7.034407
-22.0,7,7.046724
-17.0,7,7.055948
-22.0,7,7.064786
-16.0,7,7.071137
-5.0,7,7.085133
-3.0,7,7.094379
1.0,7,7.103527
1.0,7,7.110208
-21.0,7,7.122019
-16.0,7,7.131218
-21.0,7,7.140716
11.0,7,7.147151
-5.0,7,7.159504
10.0,7,7.168803
5.0,7,7.177718
12.0,7,7.186229
-21.0,7,7.198042
-4.0,7,7.206572
9.0,7,7.216053
-21.0,7,7.222959
-14.0,7,7.235739
50.0,7,7.24508
-23.0,7,7.253989
-23.0,7,7.260486
-12.0,7,7.272048
-2.0,7,7.283484
70.0,7,7.292943
12.0,7,7.299003
-16.0,7,7.310477
45.0,7,7.320437
-16.0,7,7.328828
-7.0,7,7.334918
4.0,7,7.346991
15.0,7,7.355917
46.0,7,7.364659
20.0,7,7.370997
46.0,7,7.385323
-11.0,7,7.394567
-15.0,7,7.402954
-20.0,7,7.409712
2.0,7,7.422685
-21.0,7,7.432898
-21.0,7,7.442195
-14.0,7,7.448113
-16.0,7,7.460394
-15.0,7,7.469598
52.0,7,7.478884
-16.0,7,7.487801
-16.0,7,7.499512
-21.0,7,7.51088
46.0,7,7.522918
46.0,7,7.530902
-16.0,7,7.543272
61.0,7,7.552377
66.0,7,7.562004
-5.0,7,7.568979
-16.0,7,7.580944
61.0,7,7.591972
66.0,7,7.601315
-7.0,7,7.608154
8.0,7,7.620041
49.0,7,7.628855
-8.0,7,7.638175
-5.0,7,7.645083
23.0,7,7.65732
-11.0,7,7.666609
0.0,7,7.676357
-7.0,7,7.683226
-15.0,7,7.697001
-22.0,7,7.705903
8.0,7,7.715208
-21.0,7,7.722272
-21.0,7,7.734449
-9.0,7,7.743275
102.0,7,7.752609
30.0,7,7.759446
11.0,7,7.77167
46.0,7,7.781041
66.0,7,7.790426
27.0,7,7.799033
-7.0,7,7.811841
-22.0,7,7.821573
-4.0,7,7.831045
6.0,7,7.837913
-12.0,7,7.849311
-3.0,7,7.858407
-3.0,7,7.867789
62.0,7,7.874244
-12.0,7,7.885498
51.0,7,7.893925
106.0,7,7.9053
102.0,7,7.912171
-16.0,7,7.92426
-21.0,7,7.933438
-21.0,7,7.942741
-21.0,7,7.949768
62.0,7,7.962406
22.0,7,7.972218
7.0,7,7.981586
-15.0,7,7.98856
-17.0,7,8.002272
-9.0,7,8.011863
-7.0,7,8.02241
61.0,7,8.028898
11.0,7,8.041087
29.0,7,8.049992
1.0,7,8.057884
-11.0,7,8.064699
22.0,7,8.077079
-7.0,7,8.086498
11.0,7,8.095894
-7.0,7,8.10507
-11.0,7,8.117608
6.0,7,8.126592
-5.0,7,8.135994
13.0,7,8.142888
46.0,7,8.155509
-4.0,7,8.164483
26.0,7,8.173866
5.0,7,8.18075
-11.0,7,8.193153
62.0,7,8.204483
-6.0,7,8.215944
-21.0,7,8.224623
-3.0,7,8.237401
60.0,7,8.245971
-14.0,7,8.255234
-25.0,7,8.262107
41.0,7,8.274363
11.0,7,8.28366
29.0,7,8.296345
-24.0,7,8.30532
20.0,7,8.31718
-7.0,7,8.326279
30.0,7,8.335326
62.0,7,8.34153
11.0,7,8.353681
5.0,7,8.362718
46.0,7,8.371112
-16.0,7,8.377772
-16.0,7,8.3895
11.0,7,8.39806
21.0,7,8.408664
-16.0,7,8.415339
-3.0,7,8.427326
-21.0,7,8.435963
36.0,7,8.445065
-16.0,7,8.45126
26.0,7,8.463219
8.0,7,8.472383
-20.0,7,8.481359
-11.0,7,8.487968
-19.0,7,8.499976
-3.0,7,8.511795
22.0,7,8.520559
5.0,7,8.527203
22.0,7,8.539243
-7.0,7,8.548364
4.0,7,8.557653
61.0,7,8.563918
-15.0,7,8.576517
40.0,7,8.585097
6.0,7,8.594595
-16.0,7,8.601347
1.0,7,8.615886
2.0,7,8.625498
7.0,7,8.635309
-6.0,7,8.64234
-11.0,7,8.655903
-3.0,7,8.66643
1.0,7,8.675965
-7.0,7,8.682771
-25.0,7,8.694974
-7.0,7,8.704291
-2.0,7,8.715594
-1.0,7,8.722008
42.0,7,8.734144
-16.0,7,8.742459
-21.0,7,8.751796
15.0,7,8.758562
-21.0,7,8.771477
-15.0,7,8.781039
47.0,7,8.789952
22.0,7,8.796928
-18.0,7,8.809572
-11.0,7,8.821348
5.0,7,8.830715
70.0,7,8.837474
-3.0,7,8.849883
29.0,7,8.859189
2.0,7,8.86819
-10.0,7,8.874957
19.0,7,8.886838
-11.0,7,8.895463
0.0,7,8.904725
-16.0,7,8.912202
-16.0,7,8.926853
82.0,7,8.935932
102.0,7,8.945147
42.0,7,8.951909
-17.0,7,8.964129
22.0,7,8.973503
-19.0,7,8.98311
21.0,7,8.989828
38.0,7,9.002375
-13.0,7,9.011512
-15.0,7,9.022596
-4.0,7,9.029331
-15.0,7,9.041251
-6.0,7,9.0501
-15.0,7,9.059118
20.0,7,9.065827
-1.0,7,9.076933
22.0,7,9.085982
-4.0,7,9.095039
5.0,7,9.101325
-16.0,7,9.112786
-4.0,7,9.123933
-10.0,7,9.133027
-21.0,7,9.139696
70.0,7,9.151895
70.0,7,9.161042
0.0,7,9.170028
-5.0,7,9.176694
-16.0,7,9.187964
-21.0,7,9.1966
46.0,7,9.205711
-16.0,7,9.212348
