#{"t_start": 1764275061.9370356, "env_id": "None"}
r,l,t
2.0,7,1.049272
30.0,7,1.063599
18.0,7,1.073274
0.0,7,1.082898
15.0,7,1.097275
-3.0,7,1.106954
64.0,7,1.116602
2.0,7,1.133574
-2.0,7,1.143967
-6.0,7,1.15402
-7.0,7,1.168762
-15.0,7,1.178366
-3.0,7,1.192515
-12.0,7,1.202315
0.0,7,1.211969
-20.0,7,1.226154
19.0,7,1.238351
-12.0,7,1.248445
-3.0,7,1.26271
-16.0,7,1.272339
-16.0,7,1.282014
6.0,7,1.29628
5.0,7,1.305965
26.0,7,1.315444
-25.0,7,1.329745
53.0,7,1.341398
15.0,7,1.351062
-4.0,7,1.365376
25.0,7,1.375014
-21.0,7,1.384586
-3.0,7,1.398804
0.0,7,1.408411
47.0,7,1.422535
0.0,7,1.434211
3.0,7,1.443969
-22.0,7,1.458782
-3.0,7,1.468472
-24.0,7,1.478194
2.0,7,1.492432
-6.0,7,1.50209
4.0,7,1.511697
-10.0,7,1.525982
-7.0,7,1.537567
7.0,7,1.547162
15.0,7,1.561335
-19.0,7,1.571022
-2.0,7,1.580679
14.0,7,1.594907
-7.0,7,1.604573
-21.0,7,1.614192
-2.0,7,1.628372
22.0,7,1.639891
-6.0,7,1.654193
20.0,7,1.663933
2.0,7,1.673558
1.0,7,1.68783
1.0,7,1.697457
-19.0,7,1.707147
17.0,7,1.721289
-16.0,7,1.730995
-6.0,7,1.744089
64.0,7,1.758535
4.0,7,1.768195
-25.0,7,1.77789
20.0,7,1.792163
6.0,7,1.80169
1.0,7,1.811332
-3.0,7,1.825603
23.0,7,1.835224
10.0,7,1.84679
2.0,7,1.860981
14.0,7,1.870625
0.0,7,1.884821
-3.0,7,1.894486
1.0,7,1.904096
-11.0,7,1.918099
-3.0,7,1.927816
-1.0,7,1.93777
-23.0,7,1.954932
-7.0,7,1.964687
-3.0,7,1.97432
-7.0,7,1.988795
-16.0,7,1.998441
-22.0,7,2.008209
9.0,7,2.022485
19.0,7,2.032084
-23.0,7,2.041933
17.0,7,2.058196
9.0,7,2.067884
11.0,7,2.077517
-12.0,7,2.091752
49.0,7,2.101314
15.0,7,2.11547
-18.0,7,2.125114
-25.0,7,2.134757
36.0,7,2.150817
0.0,7,2.160481
-4.0,7,2.170162
-4.0,7,2.184428
-24.0,7,2.194142
5.0,7,2.203837
-2.0,7,2.21806
-5.0,7,2.227695
-3.0,7,2.237488
-16.0,7,2.25405
-15.0,7,2.263802
-21.0,7,2.273403
0.0,7,2.287587
3.0,7,2.297294
-6.0,7,2.306999
-20.0,7,2.321228
1.0,7,2.330927
-2.0,7,2.345314
-3.0,7,2.356785
-6.0,7,2.366449
22.0,7,2.380782
37.0,7,2.390391
-6.0,7,2.39998
-6.0,7,2.414257
2.0,7,2.423942
2.0,7,2.433572
17.0,7,2.447928
62.0,7,2.459409
-13.0,7,2.469063
-6.0,7,2.483344
39.0,7,2.492962
-5.0,7,2.502566
11.0,7,2.517051
-24.0,7,2.526776
-23.0,7,2.53642
-19.0,7,2.551613
-6.0,7,2.563183
5.0,7,2.577432
-20.0,7,2.587124
-17.0,7,2.596722
40.0,7,2.610944
46.0,7,2.620572
0.0,7,2.630191
19.0,7,2.6444
-8.0,7,2.654067
-17.0,7,2.665628
-7.0,7,2.67992
20.0,7,2.689545
-4.0,7,2.699245
2.0,7,2.713453
-3.0,7,2.72293
19.0,7,2.732588
-18.0,7,2.74708
4.0,7,2.757065
-20.0,7,2.768715
2.0,7,2.78299
-2.0,7,2.792606
-9.0,7,2.806788
-5.0,7,2.816453
19.0,7,2.82613
27.0,7,2.840335
-3.0,7,2.849958
-4.0,7,2.859567
52.0,7,2.875551
15.0,7,2.885244
-2.0,7,2.894872
1.0,7,2.909077
26.0,7,2.918723
-3.0,7,2.928369
12.0,7,2.942739
-19.0,7,2.952429
-24.0,7,2.962084
-6.0,7,2.978171
-6.0,7,2.987783
-1.0,7,2.997354
-18.0,7,3.012659
-14.0,7,3.022252
27.0,7,3.036447
-18.0,7,3.046621
7.0,7,3.056478
4.0,7,3.072766
23.0,7,3.082441
17.0,7,3.092109
44.0,7,3.106342
20.0,7,3.115927
19.0,7,3.125521
-2.0,7,3.139792
-20.0,7,3.149455
-17.0,7,3.159115
1.0,7,3.175326
5.0,7,3.18498
-11.0,7,3.194614
38.0,7,3.208844
15.0,7,3.218439
14.0,7,3.228102
-1.0,7,3.242808
0.0,7,3.25258
-4.0,7,3.267064
-4.0,7,3.278681
-5.0,7,3.288239
2.0,7,3.305443
17.0,7,3.315129
5.0,7,3.324816
1.0,7,3.339034
-18.0,7,3.34872
-23.0,7,3.358365
4.0,7,3.374577
-21.0,7,3.384237
2.0,7,3.393839
3.0,7,3.408074
-3.0,7,3.417694
-23.0,7,3.427311
-25.0,7,3.442078
36.0,7,3.45419
7.0,7,3.466057
-2.0,7,3.482182
-1.0,7,3.491819
-5.0,7,3.506056
8.0,7,3.515764
-17.0,7,3.525383
-6.0,7,3.539614
1.0,7,3.549394
5.0,7,3.559048
34.0,7,3.57337
2.0,7,3.58497
-2.0,7,3.594493
1.0,7,3.60869
5.0,7,3.618288
3.0,7,3.627953
2.0,7,3.642159
0.0,7,3.651844
3.0,7,3.661467
-1.0,7,3.675815
33.0,7,3.68736
-11.0,7,3.696936
-2.0,7,3.711159
32.0,7,3.720793
-24.0,7,3.734946
-1.0,7,3.745096
1.0,7,3.754874
19.0,7,3.769156
1.0,7,3.77883
-1.0,7,3.790317
-13.0,7,3.804502
4.0,7,3.814131
1.0,7,3.823735
-17.0,7,3.837966
1.0,7,3.847608
20.0,7,3.857253
-2.0,7,3.871502
-16.0,7,3.881088
38.0,7,3.892695
-7.0,7,3.907016
2.0,7,3.916666
2.0,7,3.926294
-25.0,7,3.940625
-22.0,7,3.950689
19.0,7,3.965289
-24.0,7,3.974951
-16.0,7,3.986429
-4.0,7,4.000706
35.0,7,4.010401
-11.0,7,4.020025
18.0,7,4.034328
-19.0,7,4.044071
8.0,7,4.053628
46.0,7,4.067785
-3.0,7,4.077394
-1.0,7,4.089012
26.0,7,4.103128
0.0,7,4.112768
21.0,7,4.12236
-1.0,7,4.136611
-22.0,7,4.146246
-23.0,7,4.155899
-18.0,7,4.17008
-14.0,7,4.179732
2.0,7,4.195859
2.0,7,4.205515
-1.0,7,4.215144
21.0,7,4.229284
-3.0,7,4.238854
0.0,7,4.249053
-23.0,7,4.263934
2.0,7,4.273534
-4.0,7,4.283179
3.0,7,4.299309
2.0,7,4.308941
-5.0,7,4.318584
13.0,7,4.332778
4.0,7,4.342564
3.0,7,4.352151
-18.0,7,4.366496
-5.0,7,4.376142
5.0,7,4.385761
10.0,7,4.401823
-11.0,7,4.411427
-21.0,7,4.425668
42.0,7,4.435319
-25.0,7,4.445041
-7.0,7,4.459245
-20.0,7,4.468832
21.0,7,4.478413
19.0,7,4.492583
14.0,7,4.504097
-16.0,7,4.513758
20.0,7,4.527985
-17.0,7,4.537808
-15.0,7,4.547484
5.0,7,4.561982
5.0,7,4.571782
-11.0,7,4.581519
-5.0,7,4.597823
2.0,7,4.607663
18.0,7,4.617237
19.0,7,4.631545
-5.0,7,4.641284
2.0,7,4.655552
3.0,7,4.665257
-1.0,7,4.674958
-2.0,7,4.689136
8.0,7,4.700872
2.0,7,4.710595
-16.0,7,4.724838
20.0,7,4.73452
16.0,7,4.744181
19.0,7,4.758934
4.0,7,4.768583
15.0,7,4.778177
-4.0,7,4.792455
-7.0,7,4.804267
0.0,7,4.813934
-4.0,7,4.82811
23.0,7,4.837747
5.0,7,4.847378
-4.0,7,4.861598
-4.0,7,4.871261
23.0,7,4.885344
17.0,7,4.894996
-20.0,7,4.906762
1.0,7,4.920951
-18.0,7,4.930656
45.0,7,4.940308
2.0,7,4.954568
24.0,7,4.964192
-7.0,7,4.973865
-15.0,7,4.988111
-25.0,7,4.997772
0.0,7,5.009558
-4.0,7,5.023895
25.0,7,5.033583
-6.0,7,5.04321
-24.0,7,5.058155
1.0,7,5.068082
-4.0,7,5.078053
-2.0,7,5.092377
-2.0,7,5.101977
21.0,7,5.118382
-6.0,7,5.128088
2.0,7,5.137786
22.0,7,5.152116
17.0,7,5.161875
44.0,7,5.171604
2.0,7,5.185793
9.0,7,5.195424
-21.0,7,5.205143
-25.0,7,5.221724
-21.0,7,5.231406
42.0,7,5.241029
-7.0,7,5.255332
-18.0,7,5.264957
25.0,7,5.274578
18.0,7,5.288737
11.0,7,5.298401
-14.0,7,5.30808
-3.0,7,5.324322
16.0,7,5.334081
-1.0,7,5.348929
-24.0,7,5.35898
-23.0,7,5.368834
3.0,7,5.383072
2.0,7,5.392715
-7.0,7,5.40235
2.0,7,5.418576
0.0,7,5.428228
-16.0,7,5.437876
37.0,7,5.452409
24.0,7,5.462038
4.0,7,5.4717
-20.0,7,5.48594
-19.0,7,5.495541
21.0,7,5.505174
23.0,7,5.521482
-16.0,7,5.531152
19.0,7,5.540759
-1.0,7,5.555015
-18.0,7,5.564697
-5.0,7,5.578792
-3.0,7,5.588458
30.0,7,5.598105
17.0,7,5.612352
-18.0,7,5.624103
18.0,7,5.633783
-25.0,7,5.648088
39.0,7,5.657969
4.0,7,5.667724
-3.0,7,5.681887
-16.0,7,5.691521
-7.0,7,5.701154
-2.0,7,5.715437
5.0,7,5.727234
16.0,7,5.736904
-2.0,7,5.751246
-16.0,7,5.760855
27.0,7,5.77047
24.0,7,5.784698
22.0,7,5.794302
26.0,7,5.808588
21.0,7,5.818247
21.0,7,5.830053
-17.0,7,5.844289
28.0,7,5.853896
2.0,7,5.863753
18.0,7,5.878085
-16.0,7,5.887738
36.0,7,5.897332
-19.0,7,5.911536
-12.0,7,5.921157
1.0,7,5.933004
-3.0,7,5.947259
-1.0,7,5.956933
15.0,7,5.96667
-25.0,7,5.980942
17.0,7,5.990623
38.0,7,6.000239
-20.0,7,6.01458
-7.0,7,6.024261
21.0,7,6.040623
-5.0,7,6.050357
0.0,7,6.060388
42.0,7,6.075092
-7.0,7,6.08521
23.0,7,6.095077
2.0,7,6.109508
-11.0,7,6.119205
52.0,7,6.130989
-11.0,7,6.145229
19.0,7,6.155233
-18.0,7,6.164973
7.0,7,6.179209
-12.0,7,6.188876
27.0,7,6.198502
32.0,7,6.21277
-4.0,7,6.222404
-17.0,7,6.234224
2.0,7,6.248539
39.0,7,6.258215
15.0,7,6.272523
43.0,7,6.282258
20.0,7,6.291984
-1.0,7,6.306266
2.0,7,6.315874
15.0,7,6.325568
-25.0,7,6.341967
-6.0,7,6.35207
1.0,7,6.361758
8.0,7,6.376155
23.0,7,6.385862
2.0,7,6.39548
-7.0,7,6.409789
-1.0,7,6.41945
15.0,7,6.429064
-3.0,7,6.44507
17.0,7,6.45475
-3.0,7,6.464401
-19.0,7,6.478662
49.0,7,6.488369
14.0,7,6.502625
17.0,7,6.512404
18.0,7,6.522118
-23.0,7,6.538449
-4.0,7,6.548178
-25.0,7,6.55785
2.0,7,6.572087
28.0,7,6.581693
-1.0,7,6.591397
7.0,7,6.608707
1.0,7,6.618362
-3.0,7,6.62796
-16.0,7,6.644391
44.0,7,6.654338
21.0,7,6.664029
-16.0,7,6.678402
0.0,7,6.688031
-23.0,7,6.697712
15.0,7,6.711949
-13.0,7,6.721623
45.0,7,6.735911
22.0,7,6.747627
23.0,7,6.757249
26.0,7,6.771432
-6.0,7,6.781107
15.0,7,6.790793
2.0,7,6.805027
19.0,7,6.814678
-24.0,7,6.824339
-20.0,7,6.838618
-23.0,7,6.850389
5.0,7,6.860206
-1.0,7,6.874597
14.0,7,6.884246
-5.0,7,6.893903
-19.0,7,6.90822
-2.0,7,6.917918
26.0,7,6.927597
18.0,7,6.941807
23.0,7,6.953618
-7.0,7,6.967773
-22.0,7,6.97744
14.0,7,6.987125
-19.0,7,7.001593
15.0,7,7.011251
64.0,7,7.020937
1.0,7,7.035158
3.0,7,7.044857
-17.0,7,7.056639
23.0,7,7.070911
-3.0,7,7.080522
-3.0,7,7.090713
-7.0,7,7.105709
-2.0,7,7.115716
-15.0,7,7.125688
-6.0,7,7.140148
-1.0,7,7.152182
-7.0,7,7.164307
1.0,7,7.180445
-3.0,7,7.190101
-4.0,7,7.204329
-13.0,7,7.214049
1.0,7,7.223726
-1.0,7,7.23796
17.0,7,7.247639
2.0,7,7.259508
41.0,7,7.273868
2.0,7,7.283547
57.0,7,7.293237
-19.0,7,7.307476
-1.0,7,7.317144
-4.0,7,7.326966
-20.0,7,7.341255
-7.0,7,7.350974
15.0,7,7.362756
29.0,7,7.376997
41.0,7,7.386693
-16.0,7,7.396322
31.0,7,7.410496
0.0,7,7.420152
-20.0,7,7.434349
-2.0,7,7.444013
-22.0,7,7.453866
20.0,7,7.470786
36.0,7,7.480409
62.0,7,7.490121
26.0,7,7.504365
-6.0,7,7.51408
-4.0,7,7.523813
2.0,7,7.537972
0.0,7,7.547661
-3.0,7,7.559266
-21.0,7,7.573514
-19.0,7,7.583143
-23.0,7,7.5928
-21.0,7,7.607064
-6.0,7,7.616719
20.0,7,7.626387
-25.0,7,7.640677
-17.0,7,7.650309
-10.0,7,7.666674
-1.0,7,7.676434
-3.0,7,7.686139
-15.0,7,7.700255
23.0,7,7.709984
48.0,7,7.71963
-18.0,7,7.73384
-2.0,7,7.743504
3.0,7,7.753215
0.0,7,7.769683
25.0,7,7.779348
-3.0,7,7.789094
-19.0,7,7.803282
5.0,7,7.812961
-3.0,7,7.822461
-23.0,7,7.836712
29.0,7,7.846326
2.0,7,7.855948
-7.0,7,7.872362
-6.0,7,7.881974
41.0,7,7.896224
-5.0,7,7.905894
-20.0,7,7.915336
15.0,7,7.929574
23.0,7,7.939255
-5.0,7,7.948915
-2.0,7,7.963206
62.0,7,7.975024
10.0,7,7.984692
21.0,7,7.999055
18.0,7,8.008749
-2.0,7,8.018479
13.0,7,8.032783
0.0,7,8.042475
4.0,7,8.052188
-19.0,7,8.066484
0.0,7,8.078157
2.0,7,8.087656
-25.0,7,8.102163
47.0,7,8.112489
5.0,7,8.128015
32.0,7,8.137815
-22.0,7,8.147529
1.0,7,8.161887
36.0,7,8.173818
-7.0,7,8.183516
-23.0,7,8.19777
-19.0,7,8.207476
-25.0,7,8.217106
-16.0,7,8.231121
3.0,7,8.240711
-18.0,7,8.250301
0.0,7,8.314731
5.0,7,8.324474
-3.0,7,8.334208
-22.0,7,8.348456
38.0,7,8.35819
23.0,7,8.367913
44.0,7,8.385216
14.0,7,8.395002
-7.0,7,8.409338
-15.0,7,8.419088
18.0,7,8.428867
-12.0,7,8.443061
7.0,7,8.452794
-13.0,7,8.462506
17.0,7,8.476731
18.0,7,8.488288
43.0,7,8.497994
21.0,7,8.512232
19.0,7,8.521975
-4.0,7,8.531713
26.0,7,8.545887
-19.0,7,8.555619
-1.0,7,8.565503
1.0,7,8.581713
-15.0,7,8.591424
-22.0,7,8.601097
5.0,7,8.615369
-25.0,7,8.625134
20.0,7,8.639314
0.0,7,8.649037
-24.0,7,8.658786
0.0,7,8.673145
-3.0,7,8.684836
-19.0,7,8.694565
-17.0,7,8.708747
-16.0,7,8.718354
0.0,7,8.728025
-22.0,7,8.742141
-23.0,7,8.751824
20.0,7,8.761456
2.0,7,8.775638
23.0,7,8.787221
-5.0,7,8.796911
31.0,7,8.811104
0.0,7,8.820765
-13.0,7,8.830466
-1.0,7,8.844612
-5.0,7,8.854298
-21.0,7,8.86894
2.0,7,8.878732
-16.0,7,8.89032
-3.0,7,8.904522
-8.0,7,8.914141
-4.0,7,8.923942
-11.0,7,8.938732
0.0,7,8.948841
-6.0,7,8.959078
-11.0,7,8.974262
18.0,7,8.984146
2.0,7,8.996813
-3.0,7,9.011607
14.0,7,9.021269
3.0,7,9.031032
15.0,7,9.045766
24.0,7,9.055413
24.0,7,9.065671
-3.0,7,9.080162
-25.0,7,9.089899
-5.0,7,9.106248
39.0,7,9.115995
2.0,7,9.125793
21.0,7,9.140696
83.0,7,9.150823
-8.0,7,9.160981
7.0,7,9.175683
-23.0,7,9.18563
2.0,7,9.197662
4.0,7,9.211966
-17.0,7,9.221669
-7.0,7,9.231401
4.0,7,9.245696
-12.0,7,9.255415
-16.0,7,9.265109
23.0,7,9.279394
-4.0,7,9.289092
22.0,7,9.300958
-22.0,7,9.315197
4.0,7,9.324854
37.0,7,9.339113
15.0,7,9.348833
-2.0,7,9.358934
15.0,7,9.373764
42.0,7,9.383446
-24.0,7,9.393111
-19.0,7,9.409663
10.0,7,9.41934
5.0,7,9.429039
15.0,7,9.443318
18.0,7,9.453059
-7.0,7,9.462749
13.0,7,9.477045
1.0,7,9.486754
-3.0,7,9.496422
18.0,7,9.512937
2.0,7,9.522579
-18.0,7,9.532272
3.0,7,9.546574
-4.0,7,9.55624
-17.0,7,9.570516
-18.0,7,9.580183
40.0,7,9.589868
8.0,7,9.606163
-18.0,7,9.61586
-13.0,7,9.625544
6.0,7,9.639831
57.0,7,9.649505
62.0,7,9.65951
-16.0,7,9.674133
6.0,7,9.683882
-2.0,7,9.693563
-2.0,7,9.710083
-3.0,7,9.719752
15.0,7,9.729453
15.0,7,9.743673
3.0,7,9.75335
-18.0,7,9.762968
40.0,7,9.777251
15.0,7,9.78693
3.0,7,9.801112
-4.0,7,9.813041
27.0,7,9.822701
-23.0,7,9.83698
1.0,7,9.846735
-4.0,7,9.856413
-13.0,7,9.870765
20.0,7,9.880466
19.0,7,9.890183
0.0,7,9.904463
-18.0,7,9.916342
-3.0,7,9.925996
-2.0,7,9.940722
3.0,7,9.950415
-11.0,7,9.960304
18.0,7,9.978298
-21.0,7,9.988026
16.0,7,9.997689
15.0,7,10.014348
11.0,7,10.024127
-3.0,7,10.038945
20.0,7,10.048733
-3.0,7,10.058402
21.0,7,10.072821
38.0,7,10.082518
0.0,7,10.092214
-1.0,7,10.106537
19.0,7,10.118458
15.0,7,10.128234
-18.0,7,10.142594
2.0,7,10.152763
-2.0,7,10.162811
-6.0,7,10.17771
-17.0,7,10.187894
60.0,7,10.197809
40.0,7,10.212241
-13.0,7,10.224185
50.0,7,10.233827
48.0,7,10.248112
-22.0,7,10.25789
24.0,7,10.27458
-14.0,7,10.284673
-7.0,7,10.294724
-15.0,7,10.309241
-17.0,7,10.321097
-5.0,7,10.330967
5.0,7,10.34709
-6.0,7,10.3569
15.0,7,10.366701
4.0,7,10.381049
5.0,7,10.390831
83.0,7,10.400632
20.0,7,10.414942
-17.0,7,10.426738
-18.0,7,10.436461
45.0,7,10.450936
-3.0,7,10.460798
4.0,7,10.470623
-4.0,7,10.485164
-6.0,7,10.494892
25.0,7,10.509222
-24.0,7,10.519029
-6.0,7,10.530774
-4.0,7,10.545187
-24.0,7,10.555104
13.0,7,10.564795
64.0,7,10.579189
17.0,7,10.589046
-7.0,7,10.598825
-25.0,7,10.613144
-19.0,7,10.622864
-19.0,7,10.634496
21.0,7,10.648925
-3.0,7,10.658669
-2.0,7,10.668409
35.0,7,10.683054
-6.0,7,10.69312
40.0,7,10.702948
13.0,7,10.717295
3.0,7,10.728987
1.0,7,10.743391
1.0,7,10.753216
-7.0,7,10.763573
-8.0,7,10.779196
11.0,7,10.788995
40.0,7,10.798815
-2.0,7,10.813302
0.0,7,10.822985
19.0,7,10.834767
22.0,7,10.849306
-24.0,7,10.859068
-25.0,7,10.868883
-24.0,7,10.883269
-6.0,7,10.893051
25.0,7,10.902808
-18.0,7,10.917099
-6.0,7,10.926868
41.0,7,10.938535
-2.0,7,10.952914
-24.0,7,10.963067
18.0,7,10.980919
-6.0,7,10.991683
-7.0,7,11.00142
-14.0,7,11.015749
21.0,7,11.025563
-13.0,7,11.037131
25.0,7,11.051575
-24.0,7,11.061354
2.0,7,11.071076
17.0,7,11.085377
17.0,7,11.095199
-1.0,7,11.104934
-23.0,7,11.119174
-3.0,7,11.128866
1.0,7,11.140503
-3.0,7,11.154871
5.0,7,11.164629
-1.0,7,11.174362
-19.0,7,11.188714
17.0,7,11.198519
-24.0,7,11.212867
-3.0,7,11.22268
1.0,7,11.23248
41.0,7,11.249209
4.0,7,11.259147
1.0,7,11.270753
-3.0,7,11.285271
-5.0,7,11.295173
22.0,7,11.305036
18.0,7,11.319506
22.0,7,11.32931
7.0,7,11.341016
-18.0,7,11.35539
-24.0,7,11.365176
-16.0,7,11.374864
19.0,7,11.389244
6.0,7,11.398992
1.0,7,11.408706
-25.0,7,11.423081
51.0,7,11.432841
38.0,7,11.44913
4.0,7,11.458895
20.0,7,11.468739
12.0,7,11.483175
-4.0,7,11.492983
-19.0,7,11.502709
-3.0,7,11.517113
23.0,7,11.526889
-15.0,7,11.536726
0.0,7,11.552986
1.0,7,11.562754
1.0,7,11.574293
22.0,7,11.588888
-23.0,7,11.598718
-14.0,7,11.608468
60.0,7,11.622771
4.0,7,11.632497
14.0,7,11.642225
-4.0,7,11.658509
65.0,7,11.668295
45.0,7,11.68254
1.0,7,11.69233
42.0,7,11.702077
-18.0,7,11.716336
26.0,7,11.726088
17.0,7,11.735878
3.0,7,11.752104
1.0,7,11.761885
17.0,7,11.773367
-3.0,7,11.787957
-13.0,7,11.797679
13.0,7,11.807439
8.0,7,11.821806
14.0,7,11.831584
-11.0,7,11.841303
-4.0,7,11.857593
-11.0,7,11.867287
22.0,7,11.877073
23.0,7,11.891408
9.0,7,11.901143
-7.0,7,11.915406
-4.0,7,11.925182
65.0,7,11.934945
6.0,7,11.949172
40.0,7,11.960907
-19.0,7,11.970716
2.0,7,11.984996
4.0,7,11.994774
20.0,7,12.004533
1.0,7,12.018851
-4.0,7,12.028639
-4.0,7,12.038399
20.0,7,12.054669
26.0,7,12.064446
5.0,7,12.074637
39.0,7,12.089528
-13.0,7,12.099248
1.0,7,12.108932
-5.0,7,12.123259
-18.0,7,12.133028
-18.0,7,12.147286
1.0,7,12.158973
-20.0,7,12.168771
3.0,7,12.183077
-1.0,7,12.192796
43.0,7,12.202523
-1.0,7,12.21696
-4.0,7,12.226815
40.0,7,12.236709
14.0,7,12.251607
-18.0,7,12.263404
-2.0,7,12.273238
-20.0,7,12.28762
-2.0,7,12.297532
-24.0,7,12.307385
0.0,7,12.321698
0.0,7,12.331358
6.0,7,12.341102
-14.0,7,12.355356
15.0,7,12.367003
0.0,7,12.381561
-24.0,7,12.391518
-4.0,7,12.401345
-19.0,7,12.415681
6.0,7,12.425511
0.0,7,12.435236
-25.0,7,12.44957
-2.0,7,12.459296
-16.0,7,12.470855
5.0,7,12.485276
3.0,7,12.495105
-24.0,7,12.504866
12.0,7,12.519185
-25.0,7,12.528984
23.0,7,12.538693
3.0,7,12.552996
4.0,7,12.564584
-14.0,7,12.574366
0.0,7,12.589402
-19.0,7,12.599106
33.0,7,12.613455
-18.0,7,12.623109
22.0,7,12.632859
-20.0,7,12.64715
22.0,7,12.656899
-3.0,7,12.668609
-7.0,7,12.68301
-25.0,7,12.692942
29.0,7,12.702789
-20.0,7,12.717117
-16.0,7,12.726882
42.0,7,12.736576
3.0,7,12.750948
-17.0,7,12.760822
-5.0,7,12.772493
8.0,7,12.786874
-2.0,7,12.796536
6.0,7,12.806234
-25.0,7,12.820622
11.0,7,12.830434
-6.0,7,12.844808
-24.0,7,12.854599
-7.0,7,12.864304
51.0,7,12.880496
2.0,7,12.890277
-7.0,7,12.900065
-17.0,7,12.914346
41.0,7,12.924107
-23.0,7,12.933889
-23.0,7,12.948137
27.0,7,12.957834
43.0,7,12.967552
11.0,7,12.984462
42.0,7,12.994526
29.0,7,13.004503
25.0,7,13.018572
-7.0,7,13.028332
-20.0,7,13.038076
-12.0,7,13.052278
-2.0,7,13.062075
22.0,7,13.077918
-2.0,7,13.087762
14.0,7,13.097535
16.0,7,13.111914
10.0,7,13.121567
-24.0,7,13.131354
14.0,7,13.145713
-4.0,7,13.155448
-25.0,7,13.165222
-1.0,7,13.181448
48.0,7,13.191267
23.0,7,13.201049
82.0,7,13.215389
23.0,7,13.225132
-4.0,7,13.2349
-15.0,7,13.2497
41.0,7,13.259661
-4.0,7,13.269524
-10.0,7,13.286179
-16.0,7,13.295948
28.0,7,13.313354
-12.0,7,13.323123
-18.0,7,13.332924
9.0,7,13.347171
19.0,7,13.356949
50.0,7,13.366712
15.0,7,13.382932
38.0,7,13.392775
4.0,7,13.402384
7.0,7,13.416697
17.0,7,13.426502
-20.0,7,13.436329
-4.0,7,13.450733
-2.0,7,13.460519
-22.0,7,13.470331
42.0,7,13.486707
-6.0,7,13.496448
-19.0,7,13.506136
1.0,7,13.5204
-13.0,7,13.53018
-20.0,7,13.544433
20.0,7,13.554231
21.0,7,13.564013
-24.0,7,13.57835
1.0,7,13.590021
14.0,7,13.599816
16.0,7,13.614131
-6.0,7,13.623917
3.0,7,13.633679
-3.0,7,13.647892
-5.0,7,13.657626
18.0,7,13.667372
-7.0,7,13.68169
7.0,7,13.6935
-2.0,7,13.703258
3.0,7,13.717544
2.0,7,13.727249
21.0,7,13.736994
9.0,7,13.751396
0.0,7,13.76114
-25.0,7,13.775494
-2.0,7,13.785457
-3.0,7,13.797101
4.0,7,13.81148
-21.0,7,13.821129
22.0,7,13.830913
-6.0,7,13.8453
10.0,7,13.855051
-7.0,7,13.864886
6.0,7,13.879169
-14.0,7,13.888927
60.0,7,13.900626
47.0,7,13.914928
1.0,7,13.924692
-6.0,7,13.934435
-20.0,7,13.948748
1.0,7,13.958449
-25.0,7,13.968187
46.0,7,13.982444
10.0,7,13.993961
-7.0,7,14.008262
20.0,7,14.018093
28.0,7,14.027879
-7.0,7,14.042169
-20.0,7,14.051976
0.0,7,14.061702
-16.0,7,14.076309
-4.0,7,14.086521
47.0,7,14.098309
-7.0,7,14.112735
-15.0,7,14.122617
