#{"t_start": 1764361917.6290333, "env_id": "None"}
r,l,t
-3.0,7,0.932891
-6.0,7,0.942497
10.0,7,0.952085
-23.0,7,0.961707
20.0,7,0.971323
59.0,7,0.980978
8.0,7,0.990594
-6.0,7,1.000117
2.0,7,1.009625
28.0,7,1.019127
5.0,7,1.031297
-20.0,7,1.040864
1.0,7,1.050431
9.0,7,1.060088
-22.0,7,1.069641
-25.0,7,1.079263
-20.0,7,1.088866
-16.0,7,1.098457
-1.0,7,1.108049
-2.0,7,1.117621
4.0,7,1.128109
23.0,7,1.139884
5.0,7,1.149447
8.0,7,1.159038
-1.0,7,1.168648
19.0,7,1.178556
4.0,7,1.188206
-14.0,7,1.197742
-4.0,7,1.20733
-2.0,7,1.216863
-1.0,7,1.226385
3.0,7,1.238053
18.0,7,1.247625
-3.0,7,1.257169
0.0,7,1.266795
-13.0,7,1.276366
-22.0,7,1.285856
2.0,7,1.295458
22.0,7,1.304945
17.0,7,1.314502
2.0,7,1.324452
6.0,7,1.33404
-20.0,7,1.3458
5.0,7,1.355369
43.0,7,1.364999
-17.0,7,1.374583
-10.0,7,1.384313
11.0,7,1.393908
21.0,7,1.403483
19.0,7,1.412995
4.0,7,1.422592
3.0,7,1.432013
7.0,7,1.443772
-3.0,7,1.453326
35.0,7,1.463004
-3.0,7,1.472621
-25.0,7,1.482214
4.0,7,2.866885
2.0,7,2.878731
-1.0,7,2.888446
-19.0,7,2.898083
6.0,7,2.907746
1.0,7,2.917405
-19.0,7,2.927086
-4.0,7,2.936752
17.0,7,2.946425
-5.0,7,2.956225
14.0,7,2.965952
2.0,7,2.977792
-17.0,7,2.9896
-3.0,7,2.999414
-21.0,7,3.008945
4.0,7,3.018556
-16.0,7,3.02815
-19.0,7,3.037841
-15.0,7,3.047454
-5.0,7,3.056991
10.0,7,3.066496
-2.0,7,3.07813
-21.0,7,3.087715
37.0,7,3.097361
-3.0,7,3.106916
-4.0,7,3.116512
18.0,7,3.126117
-1.0,7,3.135833
0.0,7,3.145493
4.0,7,3.155088
-1.0,7,3.164753
14.0,7,3.17439
-5.0,7,3.187385
17.0,7,3.19722
-16.0,7,3.206849
39.0,7,3.216489
7.0,7,3.22609
-3.0,7,3.235717
-20.0,7,3.245396
-11.0,7,3.254949
-16.0,7,3.264519
7.0,7,3.274088
-8.0,7,3.285755
30.0,7,3.295339
5.0,7,3.304929
-5.0,7,3.31445
18.0,7,3.324058
25.0,7,3.33377
5.0,7,3.343467
26.0,7,3.353076
-5.0,7,3.362651
-16.0,7,3.372289
-4.0,7,3.384039
-3.0,7,3.393655
19.0,7,3.403327
5.0,7,3.413084
-18.0,7,3.422727
6.0,7,3.432229
-2.0,7,3.441943
26.0,7,3.451629
3.0,7,3.461262
0.0,7,3.470837
18.0,7,3.48046
39.0,7,3.492191
0.0,7,3.501799
-4.0,7,3.511416
-1.0,7,3.521033
-18.0,7,3.530632
4.0,7,3.540237
2.0,7,3.549877
5.0,7,3.559462
-18.0,7,3.569005
-21.0,7,3.578611
-2.0,7,3.592556
2.0,7,3.602443
15.0,7,3.612042
-4.0,7,3.621641
20.0,7,3.631236
15.0,7,3.640794
3.0,7,3.65042
21.0,7,3.660038
-15.0,7,3.669686
3.0,7,3.679282
9.0,7,3.690965
2.0,7,3.700511
5.0,7,3.709992
-6.0,7,3.719545
18.0,7,3.729379
19.0,7,3.738869
-2.0,7,3.748506
10.0,7,3.758341
15.0,7,3.767927
-2.0,7,3.777519
38.0,7,3.787179
-3.0,7,3.799009
-3.0,7,3.808671
-3.0,7,3.818265
2.0,7,3.827878
31.0,7,3.837477
-4.0,7,3.84717
-4.0,7,3.856733
-2.0,7,3.866412
-3.0,7,3.875983
42.0,7,3.885582
-12.0,7,3.89753
-15.0,7,3.907105
-11.0,7,3.916658
-3.0,7,3.926222
48.0,7,3.936177
18.0,7,3.945799
27.0,7,3.955436
-20.0,7,3.965127
15.0,7,3.974766
-2.0,7,3.984448
-2.0,7,3.996515
-24.0,7,4.006252
10.0,7,4.015775
-25.0,7,4.025429
-4.0,7,4.035009
-2.0,7,4.04465
20.0,7,4.054172
-19.0,7,4.063725
5.0,7,4.073308
21.0,7,4.0832
-21.0,7,4.095251
-5.0,7,4.107111
20.0,7,4.116683
-23.0,7,4.126271
25.0,7,4.135807
31.0,7,4.145366
-7.0,7,4.154942
20.0,7,4.164557
17.0,7,4.174102
25.0,7,4.183683
-6.0,7,4.193277
-16.0,7,4.204925
-5.0,7,4.21447
-21.0,7,4.224014
-3.0,7,4.233548
18.0,7,4.243061
2.0,7,4.252669
-2.0,7,4.262268
-3.0,7,4.27178
28.0,7,4.281393
8.0,7,4.290951
-14.0,7,4.302475
-11.0,7,5.68541
5.0,7,5.695118
17.0,7,5.704815
-16.0,7,5.714427
-7.0,7,5.724123
15.0,7,5.735888
3.0,7,5.745536
2.0,7,5.755126
3.0,7,5.764744
26.0,7,5.774353
19.0,7,5.783968
-1.0,7,5.794082
30.0,7,5.803737
2.0,7,5.813375
24.0,7,5.82298
-2.0,7,5.832523
25.0,7,5.844268
-17.0,7,5.854071
-16.0,7,5.863685
9.0,7,5.873324
-24.0,7,5.88329
-12.0,7,5.89292
3.0,7,5.902609
-3.0,7,5.912267
-22.0,7,5.921913
-1.0,7,5.931498
10.0,7,5.943629
18.0,7,5.953267
-7.0,7,5.962918
0.0,7,5.972589
17.0,7,5.982325
21.0,7,5.99208
33.0,7,6.001872
-20.0,7,6.011392
-23.0,7,6.021059
11.0,7,6.031098
6.0,7,6.042889
16.0,7,6.052565
22.0,7,6.062195
-1.0,7,6.071798
-1.0,7,6.081455
18.0,7,6.091044
-16.0,7,6.100691
3.0,7,6.110305
8.0,7,6.119937
-4.0,7,6.129565
25.0,7,6.139155
-17.0,7,6.15092
0.0,7,6.160524
-19.0,7,6.170149
-1.0,7,6.179749
-19.0,7,6.189415
-3.0,7,6.19924
-5.0,7,6.208899
3.0,7,6.218425
6.0,7,6.228067
9.0,7,6.237667
-16.0,7,6.249457
-24.0,7,6.259136
-4.0,7,6.268719
-5.0,7,6.278323
32.0,7,6.288455
4.0,7,6.298099
4.0,7,6.307804
2.0,7,6.317391
-10.0,7,6.327267
-24.0,7,6.337353
3.0,7,6.349386
-21.0,7,6.359784
-3.0,7,6.370114
3.0,7,6.380595
-16.0,7,6.390401
-6.0,7,6.400323
14.0,7,6.410055
35.0,7,6.419738
-5.0,7,6.429439
39.0,7,6.438981
-16.0,7,6.45073
22.0,7,6.460387
7.0,7,6.469866
3.0,7,6.479519
2.0,7,6.489076
-22.0,7,6.498682
38.0,7,6.508228
5.0,7,6.517769
-2.0,7,6.527441
-4.0,7,6.536938
0.0,7,6.546437
2.0,7,6.558167
-16.0,7,6.567798
-10.0,7,6.57737
-3.0,7,6.58696
-21.0,7,6.596717
4.0,7,6.607011
2.0,7,6.616669
-3.0,7,6.626406
-16.0,7,6.636039
3.0,7,6.645566
18.0,7,6.657306
-3.0,7,6.666949
-4.0,7,6.676759
5.0,7,6.686381
1.0,7,6.695957
-7.0,7,6.705598
-3.0,7,6.715334
-21.0,7,6.724948
43.0,7,6.734583
23.0,7,6.74423
16.0,7,6.753788
-5.0,7,6.765961
2.0,7,6.775533
0.0,7,6.785154
2.0,7,6.794768
-21.0,7,6.80453
3.0,7,6.814151
6.0,7,6.823761
-25.0,7,6.833402
2.0,7,6.842965
-16.0,7,6.852527
2.0,7,6.864292
-4.0,7,6.873874
-25.0,7,6.883557
-4.0,7,6.893194
0.0,7,6.902782
22.0,7,6.912396
21.0,7,6.922044
19.0,7,6.93166
-3.0,7,6.941534
16.0,7,6.951362
-2.0,7,6.963112
-15.0,7,6.97304
21.0,7,6.982969
-16.0,7,6.992873
-3.0,7,7.002841
-24.0,7,7.013043
-15.0,7,7.023082
-24.0,7,7.033078
30.0,7,7.042968
32.0,7,7.052863
6.0,7,7.064785
-21.0,7,7.074405
20.0,7,7.084015
26.0,7,7.093664
35.0,7,7.103309
-8.0,7,7.112955
-19.0,7,7.122715
17.0,7,8.514411
10.0,7,8.524151
-18.0,7,8.533645
-11.0,7,8.543157
26.0,7,8.552676
0.0,7,8.562162
15.0,7,8.571659
-2.0,7,8.581182
5.0,7,8.590476
0.0,7,8.602165
-6.0,7,8.611804
-24.0,7,8.621386
-18.0,7,8.630888
-16.0,7,8.640363
-4.0,7,8.649881
20.0,7,8.659441
12.0,7,8.66893
20.0,7,8.678419
15.0,7,8.687932
27.0,7,8.697666
5.0,7,8.709345
-5.0,7,8.718832
-11.0,7,8.728332
-15.0,7,8.737704
-16.0,7,8.747216
-16.0,7,8.75668
-16.0,7,8.766243
-13.0,7,8.775746
15.0,7,8.785255
-15.0,7,8.794746
-1.0,7,8.806838
-2.0,7,8.817728
14.0,7,8.827327
24.0,7,8.836842
6.0,7,8.846272
-4.0,7,8.855795
-5.0,7,8.865309
15.0,7,8.874782
-1.0,7,8.884253
36.0,7,8.893711
-3.0,7,8.90321
1.0,7,8.914934
-18.0,7,8.924422
-7.0,7,8.933963
-16.0,7,8.943457
-22.0,7,8.95298
-21.0,7,8.962438
1.0,7,8.971956
-20.0,7,8.981549
-3.0,7,8.991146
-16.0,7,9.000741
0.0,7,9.01345
-16.0,7,9.023137
31.0,7,9.032739
-3.0,7,9.042285
-15.0,7,9.051846
-12.0,7,9.061399
-4.0,7,9.070898
-2.0,7,9.080431
0.0,7,9.08994
24.0,7,9.099482
-22.0,7,9.111119
-19.0,7,9.120657
21.0,7,9.130272
-11.0,7,9.139755
4.0,7,9.149289
-6.0,7,9.158622
-6.0,7,9.168062
22.0,7,9.177605
-1.0,7,9.187082
21.0,7,9.196577
1.0,7,9.206102
-3.0,7,9.217856
15.0,7,9.22741
-21.0,7,9.236868
-2.0,7,9.246473
-17.0,7,9.255808
-16.0,7,9.265279
-15.0,7,9.274779
-21.0,7,9.284271
2.0,7,9.29375
-21.0,7,9.30324
5.0,7,9.316162
-21.0,7,9.326364
-15.0,7,9.335938
2.0,7,9.345514
2.0,7,9.35506
37.0,7,9.364617
11.0,7,9.374149
1.0,7,9.383676
32.0,7,9.393179
-15.0,7,9.40275
-4.0,7,9.412316
-17.0,7,9.424063
17.0,7,9.433613
-23.0,7,9.443315
-11.0,7,9.452723
-16.0,7,9.462231
-2.0,7,9.471758
17.0,7,9.481306
16.0,7,9.49082
-4.0,7,9.50039
5.0,7,9.510361
-16.0,7,9.523194
5.0,7,9.532722
27.0,7,9.542259
-7.0,7,9.551775
-16.0,7,9.561301
-5.0,7,9.570807
0.0,7,9.580363
-3.0,7,9.589785
-2.0,7,9.599315
-2.0,7,9.608795
-16.0,7,9.618306
5.0,7,9.63004
15.0,7,9.639539
-19.0,7,9.649071
38.0,7,9.658593
-19.0,7,9.668153
23.0,7,9.677724
-1.0,7,9.687333
1.0,7,9.696864
-2.0,7,9.706437
-1.0,7,9.717779
-5.0,7,9.729699
0.0,7,9.739264
5.0,7,9.748806
-15.0,7,9.758316
4.0,7,9.767791
5.0,7,9.77731
5.0,7,9.786775
-16.0,7,9.796296
-20.0,7,9.805774
18.0,7,9.815302
-12.0,7,9.826974
23.0,7,9.836439
-6.0,7,9.845877
24.0,7,9.855394
-4.0,7,9.864906
5.0,7,9.874404
1.0,7,9.883904
0.0,7,9.893423
-17.0,7,9.902916
5.0,7,9.912527
-21.0,7,9.922407
-11.0,7,9.934088
-3.0,7,9.94362
20.0,7,11.33289
1.0,7,11.342455
-3.0,7,11.352082
-3.0,7,11.363787
-1.0,7,11.373371
-2.0,7,11.382882
0.0,7,11.392457
6.0,7,11.402064
38.0,7,11.411742
28.0,7,11.421339
-17.0,7,11.430861
18.0,7,11.440432
5.0,7,11.44992
2.0,7,11.46159
17.0,7,11.471129
21.0,7,11.480657
4.0,7,11.490157
-3.0,7,11.49971
39.0,7,11.509243
-11.0,7,11.518769
-20.0,7,11.528292
2.0,7,11.537806
-12.0,7,11.547333
16.0,7,11.556824
8.0,7,11.568418
-4.0,7,11.577945
-24.0,7,11.587485
-3.0,7,11.59705
-1.0,7,11.60654
18.0,7,11.616102
2.0,7,11.625801
-4.0,7,11.635436
-6.0,7,11.644985
9.0,7,11.65456
0.0,7,11.666336
-3.0,7,11.675936
20.0,7,11.685438
5.0,7,11.694889
4.0,7,11.704375
-3.0,7,11.713887
-2.0,7,11.723399
17.0,7,11.732867
9.0,7,11.742402
-24.0,7,11.751923
-18.0,7,11.761425
-24.0,7,11.773102
-7.0,7,11.782657
-25.0,7,11.792177
2.0,7,11.801701
-22.0,7,11.811238
0.0,7,11.820816
-16.0,7,11.830449
0.0,7,11.839939
0.0,7,11.849409
6.0,7,11.858813
-22.0,7,11.870331
26.0,7,11.879802
17.0,7,11.889327
-16.0,7,11.898743
18.0,7,11.908307
23.0,7,11.917836
17.0,7,11.927408
-12.0,7,11.936888
-1.0,7,11.946445
-1.0,7,11.955958
39.0,7,11.965487
-4.0,7,11.97716
1.0,7,11.986733
-3.0,7,11.996308
21.0,7,12.005789
-25.0,7,12.015437
-23.0,7,12.025392
18.0,7,12.035418
-11.0,7,12.044987
-6.0,7,12.054569
14.0,7,12.064115
7.0,7,12.075786
6.0,7,12.085294
21.0,7,12.094784
-4.0,7,12.104353
4.0,7,12.113844
0.0,7,12.123156
-7.0,7,12.132678
-11.0,7,12.142222
1.0,7,12.151758
37.0,7,12.161347
-1.0,7,12.170859
-15.0,7,12.182468
7.0,7,12.192593
-20.0,7,12.202178
5.0,7,12.211724
-5.0,7,12.221314
40.0,7,12.230859
-4.0,7,12.240514
-5.0,7,12.250045
37.0,7,12.259606
5.0,7,12.269086
12.0,7,12.280612
41.0,7,12.290163
26.0,7,12.299623
-4.0,7,12.309146
-24.0,7,12.31872
18.0,7,12.33018
-2.0,7,12.340809
44.0,7,12.350376
-2.0,7,12.359951
0.0,7,12.369498
21.0,7,12.378984
1.0,7,12.390775
0.0,7,12.400422
19.0,7,12.409874
-5.0,7,12.419473
-21.0,7,12.42901
-22.0,7,12.438507
-12.0,7,12.448052
23.0,7,12.457594
20.0,7,12.467085
19.0,7,12.476643
-21.0,7,12.488212
5.0,7,12.49773
18.0,7,12.507276
5.0,7,12.516844
-20.0,7,12.526891
1.0,7,12.5365
17.0,7,12.545991
0.0,7,12.555506
-2.0,7,12.565037
5.0,7,12.574439
-2.0,7,12.585987
-6.0,7,12.640003
-15.0,7,12.649636
-21.0,7,12.659078
-23.0,7,12.668629
25.0,7,12.678183
15.0,7,12.68975
2.0,7,12.699326
7.0,7,12.70879
-24.0,7,12.718357
3.0,7,12.729162
4.0,7,12.74006
-16.0,7,12.74961
5.0,7,12.759134
-16.0,7,12.768646
0.0,7,12.778152
-6.0,7,12.787707
5.0,7,12.799459
1.0,7,14.263993
10.0,7,14.273612
37.0,7,14.283205
5.0,7,14.292709
-2.0,7,14.302181
0.0,7,14.311659
-1.0,7,14.321194
62.0,7,14.332915
-21.0,7,14.342458
19.0,7,14.352037
18.0,7,14.361578
-10.0,7,14.371115
-15.0,7,14.380661
26.0,7,14.390124
-2.0,7,14.399661
1.0,7,14.409237
15.0,7,14.418726
-7.0,7,14.430459
-3.0,7,14.440077
2.0,7,14.449619
-3.0,7,14.459193
6.0,7,14.468694
10.0,7,14.47817
42.0,7,14.48766
8.0,7,14.497171
-23.0,7,14.506598
22.0,7,14.516106
22.0,7,14.52564
-13.0,7,14.537303
0.0,7,14.546888
2.0,7,14.556665
28.0,7,14.566172
15.0,7,14.575701
88.0,7,14.585263
22.0,7,14.594766
-5.0,7,14.604314
17.0,7,14.613894
-9.0,7,14.623399
21.0,7,14.635009
1.0,7,14.644692
41.0,7,14.65422
10.0,7,14.663742
-3.0,7,14.673257
1.0,7,14.682723
10.0,7,14.692265
5.0,7,14.701736
-3.0,7,14.711254
0.0,7,14.720768
2.0,7,14.730301
0.0,7,14.741989
17.0,7,14.751463
-17.0,7,14.761002
23.0,7,14.770523
4.0,7,14.780051
-4.0,7,14.789547
19.0,7,14.799054
41.0,7,14.808552
-3.0,7,14.818059
12.0,7,14.827517
22.0,7,14.839171
0.0,7,14.848665
0.0,7,14.858145
12.0,7,14.867647
-2.0,7,14.877133
-22.0,7,14.886648
-1.0,7,14.896114
3.0,7,14.90563
19.0,7,14.915128
-20.0,7,14.924619
-11.0,7,14.934107
-1.0,7,14.945753
24.0,7,14.9553
-6.0,7,14.964742
-6.0,7,14.974222
-21.0,7,14.983691
17.0,7,14.993217
-16.0,7,15.002738
15.0,7,15.012284
2.0,7,15.021789
17.0,7,15.031189
-21.0,7,15.042794
-15.0,7,15.052509
0.0,7,15.061992
17.0,7,15.071488
0.0,7,15.080945
6.0,7,15.090469
7.0,7,15.099965
-2.0,7,15.109475
29.0,7,15.119005
21.0,7,15.128539
-11.0,7,15.138034
21.0,7,15.149544
19.0,7,15.159034
23.0,7,15.168556
3.0,7,15.178047
25.0,7,15.187606
5.0,7,15.197093
1.0,7,15.20662
16.0,7,15.216181
15.0,7,15.225681
4.0,7,15.235173
21.0,7,15.247074
14.0,7,15.256644
0.0,7,15.266143
-16.0,7,15.275637
-7.0,7,15.285172
-1.0,7,15.294661
10.0,7,15.304054
8.0,7,15.313606
10.0,7,15.322999
-6.0,7,15.332511
21.0,7,15.342054
1.0,7,15.353648
-3.0,7,15.363124
-11.0,7,15.372622
-25.0,7,15.382172
-7.0,7,15.391726
18.0,7,15.401227
-1.0,7,15.410749
-6.0,7,15.420329
2.0,7,15.429809
-21.0,7,15.439406
2.0,7,15.451143
28.0,7,15.460718
-12.0,7,15.470232
-17.0,7,15.47977
6.0,7,15.48919
-4.0,7,15.498653
-11.0,7,15.508152
-1.0,7,15.517719
22.0,7,15.528058
-16.0,7,15.537528
28.0,7,15.547075
33.0,7,15.558659
-16.0,7,15.568063
-18.0,7,15.577544
-21.0,7,15.587064
6.0,7,15.596601
11.0,7,15.60609
6.0,7,15.615697
-2.0,7,15.625192
-7.0,7,15.634788
-19.0,7,15.644344
-7.0,7,15.655992
2.0,7,15.665477
-4.0,7,15.674962
0.0,7,17.057307
0.0,7,17.066989
-22.0,7,17.076449
1.0,7,17.088193
-20.0,7,17.097717
-4.0,7,17.107311
1.0,7,17.116846
-25.0,7,17.126425
25.0,7,17.135989
-12.0,7,17.145909
18.0,7,17.155594
2.0,7,17.165251
-16.0,7,17.174776
-16.0,7,17.186533
-15.0,7,17.196144
2.0,7,17.205663
0.0,7,17.215186
2.0,7,17.224703
5.0,7,17.234214
22.0,7,17.243836
-5.0,7,17.253427
0.0,7,17.26295
-6.0,7,17.27245
2.0,7,17.28199
-3.0,7,17.29373
39.0,7,17.303312
5.0,7,17.312813
1.0,7,17.322294
-3.0,7,17.331815
0.0,7,17.341413
3.0,7,17.352717
-4.0,7,17.362465
-22.0,7,17.371891
21.0,7,17.381465
-2.0,7,17.393265
8.0,7,17.402855
11.0,7,17.412399
-11.0,7,17.421916
-19.0,7,17.431426
29.0,7,17.440916
-5.0,7,17.450514
10.0,7,17.460044
-21.0,7,17.469617
-1.0,7,17.479213
0.0,7,17.48878
19.0,7,17.500537
7.0,7,17.510015
-19.0,7,17.51955
0.0,7,17.529076
-2.0,7,17.538557
26.0,7,17.548059
-8.0,7,17.557618
2.0,7,17.567109
23.0,7,17.57663
-21.0,7,17.586142
-11.0,7,17.59779
-1.0,7,17.607239
11.0,7,17.616771
22.0,7,17.626317
-16.0,7,17.635813
1.0,7,17.645337
15.0,7,17.65479
-11.0,7,17.664344
-4.0,7,17.673837
1.0,7,17.683422
-1.0,7,17.692935
2.0,7,17.704554
-11.0,7,17.714045
5.0,7,17.723533
-17.0,7,17.733042
-4.0,7,17.742577
16.0,7,17.753412
-19.0,7,17.764488
-16.0,7,17.773977
1.0,7,17.78353
1.0,7,17.793075
-5.0,7,17.804813
-25.0,7,17.814386
2.0,7,17.823838
-24.0,7,17.833424
65.0,7,17.842919
15.0,7,17.852409
6.0,7,17.861828
12.0,7,17.871351
27.0,7,17.880845
0.0,7,17.890411
-21.0,7,17.899875
-24.0,7,17.91159
28.0,7,17.921113
-4.0,7,17.930634
-6.0,7,17.940141
19.0,7,17.94967
-13.0,7,17.959743
-5.0,7,17.969464
23.0,7,17.979013
-3.0,7,17.988554
-5.0,7,17.998874
-1.0,7,18.010544
-4.0,7,18.020036
-15.0,7,18.029566
2.0,7,18.039079
21.0,7,18.048582
11.0,7,18.058128
47.0,7,18.067651
-11.0,7,18.076839
-1.0,7,18.086407
24.0,7,18.095943
-1.0,7,18.107583
-17.0,7,18.117068
-21.0,7,18.126546
-23.0,7,18.136081
-3.0,7,18.145642
11.0,7,18.155476
-17.0,7,18.165125
0.0,7,18.174695
2.0,7,18.184237
-3.0,7,18.193823
15.0,7,18.203418
15.0,7,18.2152
19.0,7,18.224763
-23.0,7,18.234267
18.0,7,18.243779
5.0,7,18.253262
-10.0,7,18.262805
15.0,7,18.272342
-1.0,7,18.281874
0.0,7,18.291404
-4.0,7,18.300949
-16.0,7,18.312694
-4.0,7,18.322468
17.0,7,18.332044
46.0,7,18.341577
15.0,7,18.351107
-25.0,7,18.360682
15.0,7,18.370135
10.0,7,18.379667
23.0,7,18.389257
8.0,7,18.398789
-22.0,7,18.40838
7.0,7,18.421849
16.0,7,18.432579
15.0,7,18.443202
-4.0,7,18.453624
7.0,7,18.46368
1.0,7,18.473511
-22.0,7,18.483326
-7.0,7,18.493146
12.0,7,19.901548
-22.0,7,19.911309
54.0,7,19.921005
22.0,7,19.930758
15.0,7,19.94052
10.0,7,19.952398
-2.0,7,19.962779
-15.0,7,19.972556
-7.0,7,19.982331
-16.0,7,19.992044
20.0,7,20.001751
2.0,7,20.011464
0.0,7,20.02105
21.0,7,20.030822
3.0,7,20.040574
18.0,7,20.052396
-6.0,7,20.062057
0.0,7,20.071772
7.0,7,20.081463
1.0,7,20.091198
5.0,7,20.10087
-20.0,7,20.110484
-16.0,7,20.120203
-1.0,7,20.129826
5.0,7,20.139427
-12.0,7,20.149089
-5.0,7,20.161343
-11.0,7,20.170954
0.0,7,20.180706
18.0,7,20.190449
22.0,7,20.200192
4.0,7,20.209978
-4.0,7,20.220085
21.0,7,20.229997
-15.0,7,20.240038
5.0,7,20.2498
-6.0,7,20.261906
24.0,7,20.271607
17.0,7,20.281291
-10.0,7,20.291047
8.0,7,20.300719
37.0,7,20.310397
6.0,7,20.320373
-1.0,7,20.330057
18.0,7,20.339793
-11.0,7,20.349405
-20.0,7,20.36118
3.0,7,20.370877
38.0,7,20.380775
-11.0,7,20.390814
3.0,7,20.400679
-2.0,7,20.410326
-19.0,7,20.41999
24.0,7,20.429676
3.0,7,20.441811
-4.0,7,20.45305
-24.0,7,20.465088
3.0,7,20.475653
-1.0,7,20.485337
0.0,7,20.494987
7.0,7,20.504675
-24.0,7,20.514704
0.0,7,20.524451
-23.0,7,20.533992
6.0,7,20.543637
-3.0,7,20.553325
-7.0,7,20.565259
-4.0,7,20.574907
-16.0,7,20.58458
35.0,7,20.594296
-2.0,7,20.603968
15.0,7,20.613592
-20.0,7,20.623435
-11.0,7,20.632994
56.0,7,20.642718
42.0,7,20.652379
18.0,7,20.662072
-6.0,7,20.674837
20.0,7,20.684669
22.0,7,20.694416
19.0,7,20.70415
37.0,7,20.713843
20.0,7,20.723599
6.0,7,20.73327
-3.0,7,20.742939
3.0,7,20.752646
24.0,7,20.762855
-3.0,7,20.775662
-4.0,7,20.785556
-6.0,7,20.795285
7.0,7,20.805015
-25.0,7,20.81474
-4.0,7,20.824458
-3.0,7,20.834107
8.0,7,20.843768
-20.0,7,20.853405
-2.0,7,20.863013
-1.0,7,20.875008
5.0,7,20.884715
3.0,7,20.894488
39.0,7,20.904362
2.0,7,20.914002
-6.0,7,20.923718
2.0,7,20.933413
-18.0,7,20.943102
-1.0,7,20.952782
-19.0,7,20.962798
24.0,7,20.975078
21.0,7,20.985095
6.0,7,20.994775
-19.0,7,21.004479
33.0,7,21.014126
4.0,7,21.024143
4.0,7,21.034163
-3.0,7,21.044053
5.0,7,21.053666
-16.0,7,21.063307
-21.0,7,21.075244
23.0,7,21.084795
23.0,7,21.094409
2.0,7,21.10404
-22.0,7,21.113672
-21.0,7,21.123288
-2.0,7,21.132988
26.0,7,21.142662
-6.0,7,21.15225
21.0,7,21.161875
-2.0,7,21.171456
-6.0,7,21.183335
-1.0,7,21.19346
-19.0,7,21.203256
-5.0,7,21.212881
-3.0,7,21.222458
2.0,7,21.232223
16.0,7,21.242249
14.0,7,21.252103
19.0,7,21.261892
-19.0,7,21.271991
2.0,7,21.28399
18.0,7,21.293586
-22.0,7,21.303197
37.0,7,21.31276
19.0,7,21.322592
15.0,7,21.332409
20.0,7,21.342007
-24.0,7,21.351619
75.0,7,22.746975
24.0,7,22.756618
0.0,7,22.766358
-2.0,7,22.776175
24.0,7,22.785956
-1.0,7,22.795624
17.0,7,22.805347
-16.0,7,22.817141
40.0,7,22.826762
2.0,7,22.836401
-3.0,7,22.845978
2.0,7,22.855576
-18.0,7,22.865198
-12.0,7,22.875237
-21.0,7,22.885527
-19.0,7,22.895494
-11.0,7,22.905424
-25.0,7,22.917213
1.0,7,22.927041
36.0,7,22.936761
47.0,7,22.94649
-23.0,7,22.956217
-6.0,7,22.965988
-21.0,7,22.975714
50.0,7,22.985498
-21.0,7,22.995204
27.0,7,23.004907
-4.0,7,23.014698
-3.0,7,23.026767
-1.0,7,23.036443
39.0,7,23.046142
-3.0,7,23.055832
3.0,7,23.065532
17.0,7,23.075354
27.0,7,23.085662
17.0,7,23.095358
18.0,7,23.105121
-10.0,7,23.114848
-20.0,7,23.126782
-20.0,7,23.136513
28.0,7,23.146259
-24.0,7,23.155891
19.0,7,23.165601
-22.0,7,23.175257
