#{"t_start": 1764267631.0031526, "env_id": "None"}
r,l,t
34.0,7,9.160261
-4.0,7,9.17207
-7.0,7,9.183808
-25.0,7,9.195585
4.0,7,9.207373
30.0,7,9.219231
-24.0,7,9.231065
-7.0,7,9.242903
-25.0,7,9.254686
-25.0,7,9.266467
11.0,7,9.278194
-25.0,7,9.289941
-15.0,7,9.301731
5.0,7,9.313602
20.0,7,9.325501
-15.0,7,9.337342
2.0,7,9.349184
23.0,7,9.361074
42.0,7,9.372896
22.0,7,9.384899
8.0,7,9.396611
40.0,7,9.408531
41.0,7,9.42025
-24.0,7,9.431895
-4.0,7,9.444757
-25.0,7,9.456528
-2.0,7,9.46824
14.0,7,9.479964
-6.0,7,9.491578
79.0,7,9.503804
25.0,7,9.515475
3.0,7,9.527031
22.0,7,9.538575
19.0,7,9.550116
51.0,7,9.561605
-15.0,7,9.573177
14.0,7,9.584712
9.0,7,9.596245
8.0,7,9.607949
21.0,7,9.619587
-19.0,7,9.631268
17.0,7,9.642826
-19.0,7,9.654291
37.0,7,9.665958
-24.0,7,9.677625
-2.0,7,9.689251
-20.0,7,9.700915
7.0,7,9.712538
19.0,7,9.724235
-3.0,7,9.735855
-6.0,7,9.747405
33.0,7,9.759106
-20.0,7,9.77073
-6.0,7,9.782378
0.0,7,9.793989
-7.0,7,9.805718
-20.0,7,9.817319
15.0,7,9.828969
41.0,7,9.840614
-4.0,7,9.852211
24.0,7,9.863853
-2.0,7,9.875398
-24.0,7,9.887073
-25.0,7,9.898761
45.0,7,9.910358
-25.0,7,9.921993
-4.0,7,9.933596
-20.0,7,9.945164
-4.0,7,9.956662
-7.0,7,9.968256
-15.0,7,9.979836
13.0,7,9.991345
9.0,7,10.002903
-20.0,7,10.014443
-15.0,7,10.026198
-22.0,7,10.037762
-25.0,7,10.049387
-7.0,7,10.061034
24.0,7,10.072601
46.0,7,10.084226
-7.0,7,10.095842
2.0,7,10.107524
-4.0,7,10.119197
-25.0,7,10.130783
-19.0,7,10.142339
19.0,7,10.153918
-4.0,7,10.16552
13.0,7,10.177165
49.0,7,10.189078
4.0,7,10.200902
-2.0,7,10.212749
-25.0,7,10.224614
-20.0,7,10.236415
-7.0,7,10.248306
-13.0,7,10.260045
-19.0,7,10.271812
3.0,7,10.2837
-4.0,7,10.295518
9.0,7,10.307443
