#{"t_start": 1764267294.0752437, "env_id": "None"}
r,l,t
23.0,7,3.996017
27.0,7,4.007726
0.0,7,4.019379
-13.0,7,4.031201
-16.0,7,4.042858
-2.0,7,4.054674
-21.0,7,4.066316
23.0,7,4.07809
0.0,7,4.089864
-17.0,7,4.101577
-17.0,7,4.113323
39.0,7,4.125036
-17.0,7,4.136797
-2.0,7,4.148605
-16.0,7,4.160267
1.0,7,4.172049
-5.0,7,4.183791
-12.0,7,4.195667
-22.0,7,4.20751
-11.0,7,4.219254
-11.0,7,4.231058
-1.0,7,4.242785
-9.0,7,4.254543
5.0,7,4.266249
25.0,7,4.277963
-18.0,7,4.289764
7.0,7,4.301567
0.0,7,4.313183
-17.0,7,4.324903
3.0,7,4.336591
-3.0,7,4.348266
15.0,7,4.359993
-16.0,7,4.37197
7.0,7,4.383845
1.0,7,4.395689
-3.0,7,4.407441
-3.0,7,4.419471
-21.0,7,4.431216
-21.0,7,4.442936
20.0,7,4.454789
-5.0,7,4.466604
-16.0,7,4.479183
18.0,7,4.491344
-16.0,7,4.503279
-16.0,7,4.515198
17.0,7,4.526958
-20.0,7,4.538481
17.0,7,4.55007
-21.0,7,4.561454
5.0,7,4.57305
-16.0,7,4.584485
-16.0,7,4.596117
-16.0,7,4.607824
-6.0,7,4.619524
-3.0,7,4.631061
-21.0,7,4.642598
5.0,7,4.654184
5.0,7,4.665666
-17.0,7,4.677245
10.0,7,4.688835
10.0,7,4.700334
31.0,7,4.71189
4.0,7,4.723368
0.0,7,4.734852
-16.0,7,4.746264
-16.0,7,4.757871
16.0,7,4.769424
-20.0,7,4.781046
-11.0,7,4.792601
-16.0,7,4.804103
15.0,7,4.815788
-11.0,7,4.827338
14.0,7,4.838886
-20.0,7,4.850444
24.0,7,4.862097
0.0,7,4.873691
-16.0,7,4.885391
10.0,7,4.897012
-21.0,7,4.908465
-21.0,7,4.919957
-21.0,7,4.931362
-11.0,7,4.942786
-21.0,7,4.954137
-17.0,7,4.965617
21.0,7,4.977118
26.0,7,4.988592
7.0,7,5.000129
-14.0,7,5.01168
2.0,7,5.023102
-16.0,7,5.03469
5.0,7,5.046153
2.0,7,5.057735
-15.0,7,5.069142
-16.0,7,5.080723
-21.0,7,5.092227
-21.0,7,5.103662
-16.0,7,5.115143
-3.0,7,5.126505
23.0,7,5.138057
-15.0,7,5.149509
5.0,7,5.161036
5.0,7,5.172502
-10.0,7,5.183956
2.0,7,5.195503
2.0,7,5.207187
-21.0,7,5.218616
-3.0,7,5.230066
5.0,7,5.24152
20.0,7,5.253021
-21.0,7,5.264502
-15.0,7,5.276117
-11.0,7,5.287621
2.0,7,5.299099
-16.0,7,5.310652
-16.0,7,5.322115
-16.0,7,5.333637
-6.0,7,5.344789
43.0,7,5.356348
-16.0,7,5.368227
-11.0,7,5.38041
0.0,7,5.391951
-16.0,7,5.403483
-21.0,7,5.415085
12.0,7,5.426682
-15.0,7,5.438228
-16.0,7,5.449731
2.0,7,5.461261
-21.0,7,5.472787
5.0,7,5.484374
2.0,7,5.496069
7.0,7,5.507904
42.0,7,5.519908
-16.0,7,5.531756
10.0,7,5.543647
-11.0,7,5.555221
10.0,7,5.566661
-11.0,7,5.578378
-20.0,7,5.592266
-21.0,7,5.606123
5.0,7,5.619581
-3.0,7,5.631262
-3.0,7,5.642946
-11.0,7,5.65459
-11.0,7,5.666142
-15.0,7,5.677752
-21.0,7,5.689541
-3.0,7,5.701274
18.0,7,5.712944
-16.0,7,5.724535
-11.0,7,5.736225
-16.0,7,5.747947
-21.0,7,5.759643
29.0,7,5.771325
0.0,7,5.783004
-21.0,7,5.794313
-6.0,7,5.805983
-16.0,7,5.817301
-6.0,7,5.828838
-16.0,7,5.840297
5.0,7,5.852002
1.0,7,5.863731
5.0,7,5.875571
-16.0,7,5.887496
-21.0,7,5.899272
5.0,7,5.911033
-21.0,7,5.922343
-21.0,7,5.933712
-16.0,7,5.945425
5.0,7,5.957457
-11.0,7,5.969791
0.0,7,5.98154
-16.0,7,5.993319
-21.0,7,6.005768
-6.0,7,6.017816
-16.0,7,6.029163
-16.0,7,6.041285
-21.0,7,6.053387
-20.0,7,6.065235
7.0,7,6.076941
-16.0,7,6.089389
-15.0,7,6.101564
-11.0,7,6.113273
-16.0,7,6.125241
-10.0,7,6.137743
-21.0,7,6.149701
0.0,7,6.161397
-21.0,7,6.173793
-16.0,7,6.185781
-16.0,7,6.197526
-10.0,7,6.209464
-3.0,7,6.222098
5.0,7,6.234058
-16.0,7,6.245414
5.0,7,6.25779
-6.0,7,6.270017
10.0,7,6.28176
2.0,7,6.293525
-3.0,7,6.306162
-16.0,7,6.318131
0.0,7,6.329813
-11.0,7,6.341928
-16.0,7,6.354216
11.0,7,6.366116
-16.0,7,6.377999
-16.0,7,6.390287
2.0,7,6.402607
-16.0,7,6.414282
-16.0,7,6.426213
0.0,7,6.438597
-15.0,7,6.45049
-21.0,7,6.462201
-11.0,7,6.474519
-10.0,7,6.486536
7.0,7,6.498243
-16.0,7,6.510073
-11.0,7,6.522448
-16.0,7,6.53429
2.0,7,6.546268
1.0,7,6.559134
-11.0,7,6.571469
2.0,7,6.583299
-3.0,7,6.595168
0.0,7,6.607888
-16.0,7,6.619779
-21.0,7,6.63143
-16.0,7,6.643726
-21.0,7,6.656018
-16.0,7,6.667859
-21.0,7,6.679496
-20.0,7,6.692167
-11.0,7,6.704031
-16.0,7,6.715341
2.0,7,6.727327
2.0,7,6.739666
-11.0,7,6.75139
-16.0,7,6.763168
-21.0,7,6.77557
-15.0,7,6.787448
-6.0,7,6.799109
-21.0,7,6.810487
-20.0,7,6.822841
-16.0,7,6.834682
5.0,7,6.846288
2.0,7,6.858432
-21.0,7,6.870598
-21.0,7,6.882394
-16.0,7,6.893842
-11.0,7,6.906157
5.0,7,6.918112
-3.0,7,6.92976
23.0,7,6.941726
1.0,7,6.95405
12.0,7,6.965862
2.0,7,6.977427
5.0,7,6.989791
-21.0,7,7.001462
10.0,7,7.013209
-16.0,7,7.024526
-20.0,7,7.036978
-21.0,7,7.048444
0.0,7,7.060082
-11.0,7,7.072056
6.0,7,7.084282
5.0,7,7.096148
2.0,7,7.108402
-11.0,7,7.122027
-21.0,7,7.135312
-16.0,7,7.149482
-21.0,7,7.162321
-21.0,7,7.174239
1.0,7,7.185845
-1.0,7,7.197603
10.0,7,7.210035
2.0,7,7.221953
20.0,7,7.233563
-16.0,7,7.245705
-16.0,7,7.257745
-11.0,7,7.269454
-6.0,7,7.28108
0.0,7,7.293635
-11.0,7,7.305171
-3.0,7,7.316792
-16.0,7,7.328276
-20.0,7,7.340598
-11.0,7,7.352322
-16.0,7,7.364408
-16.0,7,7.37659
5.0,7,7.388638
-21.0,7,7.400149
-21.0,7,7.41173
18.0,7,7.424253
21.0,7,7.436101
0.0,7,7.447724
-6.0,7,7.459683
-11.0,7,7.471654
-3.0,7,7.483202
-15.0,7,7.494773
-16.0,7,7.505873
-11.0,7,7.517271
7.0,7,7.528649
5.0,7,7.540053
5.0,7,7.55193
-21.0,7,7.563069
-21.0,7,7.574846
-6.0,7,7.586376
-16.0,7,7.598013
27.0,7,7.609675
-21.0,7,7.621035
2.0,7,7.632355
-16.0,7,7.643659
5.0,7,7.655078
-16.0,7,7.666198
6.0,7,7.67765
-16.0,7,7.689019
-16.0,7,7.700362
-21.0,7,7.71187
18.0,7,7.723343
1.0,7,7.734824
-2.0,7,7.74619
-11.0,7,7.75763
-6.0,7,7.769041
7.0,7,7.780426
-16.0,7,7.791873
2.0,7,7.803263
-16.0,7,7.814647
-6.0,7,7.82601
0.0,7,7.83738
-16.0,7,7.848827
-16.0,7,7.859963
-6.0,7,7.871379
-16.0,7,7.88271
-16.0,7,7.894132
-10.0,7,7.90553
-16.0,7,7.916633
-21.0,7,7.928028
-15.0,7,7.939514
-16.0,7,7.950977
-16.0,7,7.962373
2.0,7,7.973795
-16.0,7,7.985296
-16.0,7,7.996394
-20.0,7,8.007825
10.0,7,8.019201
12.0,7,8.030624
-21.0,7,8.042034
-21.0,7,8.053458
-16.0,7,8.064966
-21.0,7,8.076322
-15.0,7,8.087749
-11.0,7,8.099077
-20.0,7,8.110428
-6.0,7,8.121814
-21.0,7,8.133316
-6.0,7,8.144845
-16.0,7,8.15641
-21.0,7,8.1682
0.0,7,8.17999
-16.0,7,8.191355
-16.0,7,8.203198
5.0,7,8.215036
7.0,7,8.226929
0.0,7,8.238789
-16.0,7,8.25049
-16.0,7,8.262124
-16.0,7,8.27396
-16.0,7,8.285481
-16.0,7,8.296837
6.0,7,8.308533
-21.0,7,8.320277
-21.0,7,8.332038
-6.0,7,8.343724
0.0,7,8.35534
-15.0,7,8.367023
-11.0,7,8.37839
-11.0,7,8.390469
-21.0,7,8.402247
5.0,7,8.413985
-6.0,7,8.425399
-21.0,7,8.437179
-16.0,7,8.449162
-11.0,7,8.460697
5.0,7,8.472175
-21.0,7,8.483278
-21.0,7,8.494743
-21.0,7,8.506114
-11.0,7,8.537661
-11.0,7,8.549318
10.0,7,8.56094
-11.0,7,8.572512
-16.0,7,8.584201
-16.0,7,8.595821
-16.0,7,8.607472
-21.0,7,8.619147
-16.0,7,8.630422
2.0,7,8.641957
-21.0,7,8.653471
-16.0,7,8.665072
-21.0,7,8.676664
10.0,7,8.688211
-21.0,7,8.699504
-21.0,7,8.711014
-11.0,7,8.722431
-16.0,7,8.734421
-11.0,7,8.746138
-11.0,7,8.757974
-16.0,7,8.769694
-16.0,7,8.781459
-11.0,7,8.793242
-6.0,7,8.805019
-16.0,7,8.816892
28.0,7,8.828676
-21.0,7,8.840314
-21.0,7,8.851754
-21.0,7,8.863485
-21.0,7,8.875229
-6.0,7,8.886948
-15.0,7,8.898602
-16.0,7,8.91032
5.0,7,8.922143
10.0,7,8.93392
-21.0,7,8.945632
-20.0,7,8.957426
-15.0,7,8.969151
-21.0,7,8.980477
-16.0,7,8.992142
18.0,7,9.003935
-16.0,7,9.015577
-21.0,7,9.027279
-21.0,7,9.038634
12.0,7,9.050388
-21.0,7,9.062108
-21.0,7,9.073886
-11.0,7,9.085509
-21.0,7,9.097223
-16.0,7,9.109081
2.0,7,9.120888
-21.0,7,9.132768
-15.0,7,9.144636
-21.0,7,9.156148
-21.0,7,9.168002
-1.0,7,9.179791
-10.0,7,9.191575
-21.0,7,9.203139
-20.0,7,9.215046
-21.0,7,9.226918
-21.0,7,9.238489
-16.0,7,9.250109
-21.0,7,9.261763
-21.0,7,9.273475
-21.0,7,9.285668
15.0,7,9.297527
-11.0,7,9.309489
-21.0,7,9.321308
-21.0,7,9.333094
-15.0,7,9.344755
-21.0,7,9.356109
-16.0,7,9.367815
10.0,7,9.379466
-16.0,7,9.391613
-21.0,7,9.403538
-3.0,7,9.415626
-21.0,7,9.427563
-21.0,7,9.439295
5.0,7,9.450948
-16.0,7,9.46265
-16.0,7,9.474628
-16.0,7,9.486455
-10.0,7,9.498229
0.0,7,9.510135
-21.0,7,9.521958
-6.0,7,9.533975
-20.0,7,9.546012
-21.0,7,9.55784
-16.0,7,9.569664
-6.0,7,9.581281
41.0,7,9.593385
-16.0,7,9.605042
-16.0,7,9.616981
-16.0,7,9.628416
0.0,7,9.640208
-11.0,7,9.652059
0.0,7,9.663797
-10.0,7,9.675489
5.0,7,9.68723
-3.0,7,9.699071
-14.0,7,9.710924
-16.0,7,9.722587
-21.0,7,9.734257
7.0,7,9.745906
28.0,7,9.757589
-21.0,7,9.768954
-11.0,7,9.780466
-16.0,7,9.791822
-16.0,7,9.803457
-16.0,7,9.814858
-16.0,7,9.826497
-16.0,7,9.837929
5.0,7,9.849486
2.0,7,9.861225
-16.0,7,9.872976
-21.0,7,9.884596
-6.0,7,9.896263
-20.0,7,9.907974
-3.0,7,9.919624
-21.0,7,9.93124
5.0,7,9.942992
-11.0,7,9.954364
-10.0,7,9.966182
5.0,7,9.977781
-11.0,7,9.989356
-21.0,7,10.000653
-16.0,7,10.011959
-11.0,7,10.023618
-16.0,7,10.035252
-16.0,7,10.046953
-11.0,7,10.058199
-21.0,7,10.069482
-16.0,7,10.081095
-16.0,7,10.092358
2.0,7,10.103965
-11.0,7,10.115268
-3.0,7,10.126945
-16.0,7,10.138679
-11.0,7,10.150471
-21.0,7,10.162215
-6.0,7,10.173914
-21.0,7,10.185644
-21.0,7,10.19742
-16.0,7,10.209217
-11.0,7,10.221007
-16.0,7,10.232694
-16.0,7,10.244341
17.0,7,10.256054
-15.0,7,10.267758
-16.0,7,10.27939
-11.0,7,10.291099
-20.0,7,10.302836
-1.0,7,10.314428
-21.0,7,10.326076
-16.0,7,10.337695
-16.0,7,10.349272
-6.0,7,10.360955
-21.0,7,10.372628
-21.0,7,10.384256
-11.0,7,10.395924
-16.0,7,10.407501
10.0,7,10.419121
-11.0,7,10.432229
7.0,7,10.443913
-16.0,7,10.45549
-21.0,7,10.466841
15.0,7,10.478456
-11.0,7,10.489805
-16.0,7,10.501047
-21.0,7,10.512325
-16.0,7,10.523957
-11.0,7,10.53534
-11.0,7,10.547065
-1.0,7,10.558337
-15.0,7,10.569984
0.0,7,10.58159
-2.0,7,10.593247
-11.0,7,10.604947
-16.0,7,10.616661
10.0,7,10.628284
26.0,7,10.639974
-21.0,7,10.651601
-21.0,7,10.663222
-16.0,7,10.674531
-21.0,7,10.686162
-16.0,7,10.697824
-16.0,7,10.709443
-21.0,7,10.721056
-11.0,7,10.732347
-21.0,7,10.743657
2.0,7,10.755258
-21.0,7,10.766507
-16.0,7,10.778116
-16.0,7,10.789726
-21.0,7,10.801253
-11.0,7,10.812919
-21.0,7,10.824615
0.0,7,10.836283
-21.0,7,10.847679
-16.0,7,10.859076
-16.0,7,10.870728
-16.0,7,10.882332
-10.0,7,10.894022
-11.0,7,10.9053
-21.0,7,10.916955
-15.0,7,10.928612
-11.0,7,10.939992
-16.0,7,10.951478
5.0,7,10.963115
0.0,7,10.974798
10.0,7,10.986398
-16.0,7,10.99784
5.0,7,11.009453
-1.0,7,11.020738
-16.0,7,11.032323
-16.0,7,11.043984
-11.0,7,11.055663
-11.0,7,11.066991
-21.0,7,11.078222
5.0,7,11.08988
-16.0,7,11.101436
-16.0,7,11.113097
-11.0,7,11.124744
0.0,7,11.136426
-11.0,7,11.148138
-16.0,7,11.159801
-11.0,7,11.171412
-11.0,7,11.183029
-16.0,7,11.194313
-11.0,7,11.205935
-16.0,7,11.217216
-21.0,7,11.228511
-21.0,7,11.240166
5.0,7,11.25181
5.0,7,11.263449
-21.0,7,11.275166
-16.0,7,11.287005
-11.0,7,11.298357
-21.0,7,11.309688
-16.0,7,11.321624
-11.0,7,11.33334
-21.0,7,11.348329
-20.0,7,11.361965
-21.0,7,11.373331
-11.0,7,11.384676
0.0,7,11.396294
-21.0,7,11.407963
-6.0,7,11.419513
-6.0,7,11.431123
-21.0,7,11.442406
-6.0,7,11.454478
10.0,7,11.469414
-16.0,7,11.484321
-21.0,7,11.499207
-6.0,7,11.514057
-11.0,7,11.528899
-21.0,7,11.543639
-16.0,7,11.557861
-16.0,7,11.569497
-11.0,7,11.580816
-16.0,7,11.592091
5.0,7,11.603859
-16.0,7,11.615249
-21.0,7,11.626565
-11.0,7,11.638147
-16.0,7,11.649443
-16.0,7,11.661086
-3.0,7,11.672721
-21.0,7,11.684008
2.0,7,11.695668
-21.0,7,11.706953
-16.0,7,11.718246
5.0,7,11.729901
0.0,7,11.741472
-3.0,7,11.753101
-16.0,7,11.764792
2.0,7,11.77645
-11.0,7,11.788157
-21.0,7,11.799798
-11.0,7,11.811441
-16.0,7,11.823108
-11.0,7,11.835018
-21.0,7,11.847592
-21.0,7,11.859516
5.0,7,11.871277
-16.0,7,11.883814
5.0,7,11.895985
-21.0,7,11.907332
10.0,7,11.91923
-21.0,7,11.93163
-11.0,7,11.943127
-11.0,7,11.954529
-16.0,7,11.966856
5.0,7,11.978951
-21.0,7,11.990349
-6.0,7,12.001784
7.0,7,12.014198
5.0,7,12.026081
-20.0,7,12.037831
-16.0,7,12.04992
-21.0,7,12.06209
10.0,7,12.073988
-11.0,7,12.085638
-16.0,7,12.09769
-21.0,7,12.109635
-16.0,7,12.121227
-16.0,7,12.132801
-11.0,7,12.145039
-16.0,7,12.156891
20.0,7,12.168613
-16.0,7,12.180473
-11.0,7,12.192194
-21.0,7,12.203942
-21.0,7,12.215688
-16.0,7,12.228221
0.0,7,12.240108
-11.0,7,12.251773
-6.0,7,12.263533
-16.0,7,12.275579
26.0,7,12.287471
-21.0,7,12.298857
-16.0,7,12.310893
-16.0,7,12.322662
-16.0,7,12.334304
-16.0,7,12.345784
-21.0,7,12.357839
-21.0,7,12.369692
-11.0,7,12.381194
-16.0,7,12.393728
-15.0,7,12.406364
-16.0,7,12.418227
-21.0,7,12.430022
-16.0,7,12.442425
-20.0,7,12.454371
-16.0,7,12.466011
-21.0,7,12.47789
2.0,7,12.490093
-16.0,7,12.50187
-10.0,7,12.513439
-11.0,7,12.525414
7.0,7,12.537485
-16.0,7,12.549214
-11.0,7,12.560664
-16.0,7,12.573172
-1.0,7,12.584702
-11.0,7,12.596041
5.0,7,12.608142
-16.0,7,12.619996
-16.0,7,12.631465
-6.0,7,12.642801
-16.0,7,12.655178
-21.0,7,12.667234
0.0,7,12.67894
-16.0,7,12.690364
-16.0,7,12.702451
-21.0,7,12.714043
-21.0,7,12.725723
7.0,7,12.737893
2.0,7,12.750062
-11.0,7,12.761912
-11.0,7,12.77364
-21.0,7,12.786114
-21.0,7,12.798101
5.0,7,12.809799
-21.0,7,12.821478
7.0,7,12.833816
3.0,7,12.845763
-15.0,7,12.857612
2.0,7,12.870118
-11.0,7,12.882266
-16.0,7,12.893822
-16.0,7,12.905424
-6.0,7,12.917943
7.0,7,12.929789
-21.0,7,12.941526
-21.0,7,12.953625
-11.0,7,12.96572
-21.0,7,12.977104
-11.0,7,12.988808
-21.0,7,13.00101
-6.0,7,13.012966
-21.0,7,13.024609
-21.0,7,13.036246
-11.0,7,13.048203
-11.0,7,13.059951
-11.0,7,13.071678
-16.0,7,13.083893
-11.0,7,13.095902
-21.0,7,13.1076
-21.0,7,13.119012
-16.0,7,13.131476
-11.0,7,13.143445
-3.0,7,13.155214
2.0,7,13.167434
-16.0,7,13.179448
-16.0,7,13.190892
-11.0,7,13.202177
-15.0,7,13.214769
-16.0,7,13.226867
-11.0,7,13.238645
-16.0,7,13.250254
-11.0,7,13.262198
-16.0,7,13.274137
-21.0,7,13.285907
-11.0,7,13.297929
-11.0,7,13.310076
-11.0,7,13.322714
-16.0,7,13.334723
-11.0,7,13.346843
5.0,7,13.35871
-16.0,7,13.370429
10.0,7,13.382138
-16.0,7,13.393432
-11.0,7,13.405086
-6.0,7,13.416707
0.0,7,13.42834
-21.0,7,13.439965
-11.0,7,13.454736
-16.0,7,13.46976
-16.0,7,13.484692
-16.0,7,13.499225
-16.0,7,13.514172
-16.0,7,13.529044
-11.0,7,13.54406
-16.0,7,13.558532
-16.0,7,13.571319
-16.0,7,13.582668
2.0,7,13.594289
-11.0,7,13.606031
5.0,7,13.617671
-21.0,7,13.629277
-21.0,7,13.640589
-21.0,7,13.65219
7.0,7,13.663905
-16.0,7,13.67558
-16.0,7,13.687188
-6.0,7,13.698467
15.0,7,13.710101
-16.0,7,13.721387
-16.0,7,13.732716
-21.0,7,13.744349
-21.0,7,13.75608
-21.0,7,13.767717
-21.0,7,13.778971
-16.0,7,13.790302
-21.0,7,13.802202
-6.0,7,13.81399
-21.0,7,13.825801
-16.0,7,13.837579
-21.0,7,13.849287
-21.0,7,13.861079
-11.0,7,13.872492
-21.0,7,13.883846
-21.0,7,13.895466
-11.0,7,13.906847
-21.0,7,13.918084
-21.0,7,13.929428
-6.0,7,13.940761
5.0,7,13.952412
-3.0,7,13.964028
-11.0,7,13.975612
-16.0,7,13.987157
-11.0,7,13.998469
-6.0,7,14.009778
5.0,7,14.021347
-21.0,7,14.032993
-16.0,7,14.044585
-11.0,7,14.056137
-16.0,7,14.067775
-11.0,7,14.079
-16.0,7,14.090621
-11.0,7,14.102159
-21.0,7,14.113412
-11.0,7,14.125043
-16.0,7,14.136325
7.0,7,14.148058
-21.0,7,14.162133
-11.0,7,14.175164
