#{"t_start": 1764199905.296251, "env_id": "None"}
r,l,t
22.0,7,0.009293
-1.0,7,0.010261
21.0,7,0.01118
-2.0,7,0.012028
19.0,7,0.015637
26.0,7,0.016568
15.0,7,0.017431
38.0,7,0.018276
36.0,7,0.021812
-18.0,7,0.022747
-6.0,7,0.023643
14.0,7,0.024484
43.0,7,0.028012
7.0,7,0.028924
-4.0,7,0.029834
17.0,7,0.030692
-1.0,7,0.034193
19.0,7,0.035116
1.0,7,0.035999
-2.0,7,0.036793
20.0,7,0.040242
-11.0,7,0.041142
-22.0,7,0.042042
3.0,7,0.042896
-5.0,7,0.046409
-2.0,7,0.047341
6.0,7,0.048255
-6.0,7,0.049434
31.0,7,0.053086
-1.0,7,0.054025
-6.0,7,0.054932
12.0,7,0.055785
-22.0,7,0.059197
-2.0,7,0.060149
1.0,7,0.061064
4.0,7,0.06187
21.0,7,0.065325
1.0,7,0.066204
-6.0,7,0.067122
6.0,7,0.067899
-16.0,7,0.071373
18.0,7,0.072326
18.0,7,0.073226
-24.0,7,0.074075
-11.0,7,0.077461
7.0,7,0.078398
-2.0,7,0.079317
-18.0,7,0.080179
10.0,7,0.083648
-4.0,7,0.084551
22.0,7,0.085449
-2.0,7,0.086291
20.0,7,0.08981
10.0,7,0.090739
-3.0,7,0.091565
2.0,7,0.092388
-23.0,7,0.09588
5.0,7,0.09678
0.0,7,0.097697
-10.0,7,0.0985
1.0,7,0.101965
-4.0,7,0.1029
-15.0,7,0.103765
-2.0,7,0.104596
1.0,7,0.110256
0.0,7,0.111214
35.0,7,0.112131
16.0,7,0.11307
22.0,7,0.116552
6.0,7,0.117462
-3.0,7,0.118326
-7.0,7,0.119156
22.0,7,0.122695
-23.0,7,0.123647
-17.0,7,0.124504
9.0,7,0.125368
2.0,7,0.128922
2.0,7,0.129835
39.0,7,0.130736
-16.0,7,0.131558
12.0,7,0.135084
-2.0,7,0.136018
-3.0,7,0.136889
17.0,7,0.137745
-22.0,7,0.141241
-3.0,7,0.142161
-4.0,7,0.143064
2.0,7,0.143873
15.0,7,0.147406
8.0,7,0.148342
-22.0,7,0.149203
18.0,7,0.150036
15.0,7,0.153449
-21.0,7,0.15433
-21.0,7,0.155206
-3.0,7,0.156042
19.0,7,0.15955
1.0,7,0.160462
5.0,7,0.16133
23.0,7,0.162164
38.0,7,0.165785
-7.0,7,0.166719
-24.0,7,0.167585
-2.0,7,0.168421
-3.0,7,0.171961
20.0,7,0.172869
40.0,7,0.173753
0.0,7,0.174584
-7.0,7,0.178066
10.0,7,0.178976
42.0,7,0.179879
-3.0,7,0.180854
3.0,7,0.184347
27.0,7,0.185251
-13.0,7,0.186158
1.0,7,0.187069
0.0,7,0.190555
26.0,7,0.191443
20.0,7,0.192327
15.0,7,0.193163
20.0,7,0.196671
-1.0,7,0.197656
16.0,7,0.198546
-21.0,7,0.199357
-10.0,7,0.202889
-3.0,7,0.203816
15.0,7,0.204728
2.0,7,0.205598
15.0,7,0.209507
-22.0,7,0.210683
-17.0,7,0.211583
-4.0,7,0.212442
-18.0,7,0.218488
77.0,7,0.219457
2.0,7,0.220373
18.0,7,0.221263
37.0,7,0.225311
2.0,7,0.22639
0.0,7,0.227464
-3.0,7,0.228713
19.0,7,0.232462
3.0,7,0.233428
-4.0,7,0.235355
26.0,7,0.240795
18.0,7,0.253788
16.0,7,0.260982
-20.0,7,0.267108
-4.0,7,0.271705
33.0,7,0.28159
6.0,7,0.28822
-3.0,7,0.295546
11.0,7,0.30069
-12.0,7,0.3099
0.0,7,0.315909
6.0,7,0.3247
-3.0,7,0.328992
7.0,7,0.338685
-18.0,7,0.344652
0.0,7,0.350656
-3.0,7,0.354174
39.0,7,0.363278
20.0,7,0.370078
-8.0,7,0.376716
-20.0,7,0.380282
19.0,7,0.390284
-1.0,7,0.396636
22.0,7,0.403221
1.0,7,0.40742
-3.0,7,0.417818
-21.0,7,0.426923
-25.0,7,0.433857
14.0,7,0.438414
15.0,7,0.448927
7.0,7,0.456109
34.0,7,0.462053
3.0,7,0.466583
22.0,7,0.476089
-20.0,7,0.482094
1.0,7,0.489428
6.0,7,0.493361
-22.0,7,0.50242
0.0,7,0.508472
-13.0,7,0.514424
-25.0,7,0.519367
3.0,7,0.532253
16.0,7,0.538987
-9.0,7,0.546553
-18.0,7,0.550138
2.0,7,0.559138
22.0,7,0.565646
-21.0,7,0.571706
15.0,7,0.57574
1.0,7,0.585191
4.0,7,0.591159
-23.0,7,0.59698
18.0,7,0.60098
-3.0,7,0.610405
19.0,7,0.616776
-24.0,7,0.623272
-3.0,7,0.629619
2.0,7,0.639053
4.0,7,0.645792
5.0,7,0.652503
-1.0,7,0.656144
-16.0,7,0.665924
-2.0,7,0.673238
-24.0,7,0.680813
-18.0,7,0.68513
39.0,7,0.695111
26.0,7,0.701745
-3.0,7,0.707684
-2.0,7,0.711603
4.0,7,0.721488
26.0,7,0.729912
-21.0,7,0.735827
7.0,7,0.739721
27.0,7,0.749129
5.0,7,0.755538
19.0,7,0.762346
-3.0,7,0.766415
0.0,7,0.776371
0.0,7,0.782838
-2.0,7,0.789794
-4.0,7,0.793767
4.0,7,0.803023
-16.0,7,0.809054
0.0,7,0.815805
-16.0,7,0.820126
-3.0,7,0.829103
24.0,7,0.836991
4.0,7,0.84474
-3.0,7,0.848282
5.0,7,0.857149
-3.0,7,0.863962
14.0,7,0.869879
-16.0,7,0.87425
0.0,7,0.884099
-16.0,7,0.891009
18.0,7,0.897344
4.0,7,0.900802
-1.0,7,0.910122
-2.0,7,0.916455
17.0,7,0.92287
-21.0,7,0.927475
3.0,7,0.939249
1.0,7,0.947402
23.0,7,0.954156
-3.0,7,0.957671
-1.0,7,0.966646
-2.0,7,0.972564
-25.0,7,0.978409
-11.0,7,0.981865
-20.0,7,0.992197
-2.0,7,0.998086
3.0,7,1.004225
-15.0,7,1.008304
-1.0,7,1.017896
18.0,7,1.024436
-15.0,7,1.03147
-1.0,7,1.037421
2.0,7,1.047803
34.0,7,1.054586
1.0,7,1.061681
0.0,7,1.065648
-3.0,7,1.075173
-21.0,7,1.081721
1.0,7,1.088916
15.0,7,1.093554
16.0,7,1.103485
20.0,7,1.109562
10.0,7,1.116041
-16.0,7,1.121449
-11.0,7,1.134749
6.0,7,1.144961
-17.0,7,1.150895
