#{"t_start": 1764274186.327047, "env_id": "None"}
r,l,t
18.0,7,11.035298
-20.0,7,11.053812
29.0,7,11.068063
11.0,7,11.088512
-4.0,7,11.102697
-2.0,7,11.117068
-19.0,7,11.135736
-21.0,7,11.149847
-2.0,7,11.168364
17.0,7,11.182586
-7.0,7,11.198607
-17.0,7,11.219998
14.0,7,11.234236
5.0,7,11.252623
-3.0,7,11.267353
6.0,7,11.281718
-4.0,7,11.302143
-7.0,7,11.316353
-6.0,7,11.335055
0.0,7,11.349286
-24.0,7,11.363553
17.0,7,11.382327
0.0,7,11.398463
-2.0,7,11.41714
-7.0,7,11.43148
-25.0,7,11.445739
2.0,7,11.464302
-5.0,7,11.478842
-25.0,7,11.499612
19.0,7,11.513949
8.0,7,11.528424
-22.0,7,11.547375
7.0,7,11.561957
-17.0,7,11.580755
22.0,7,11.596953
-5.0,7,11.611203
-24.0,7,11.62976
10.0,7,11.643951
-24.0,7,11.662415
28.0,7,11.676599
-22.0,7,11.690766
-23.0,7,11.71121
-2.0,7,11.72548
-3.0,7,11.744035
24.0,7,11.758253
2.0,7,11.772383
-3.0,7,11.790923
4.0,7,11.806774
-17.0,7,11.825437
-25.0,7,11.839655
45.0,7,11.853939
5.0,7,11.872804
25.0,7,11.887002
24.0,7,11.907494
35.0,7,11.921672
-1.0,7,11.935938
-18.0,7,11.954407
39.0,7,11.968657
-20.0,7,11.98757
-20.0,7,12.003989
-6.0,7,12.01838
-25.0,7,12.037241
-1.0,7,12.051608
-20.0,7,12.07043
-24.0,7,12.084844
18.0,7,12.099043
1.0,7,12.119815
1.0,7,12.13396
16.0,7,12.152574
-3.0,7,12.167513
14.0,7,12.181855
-21.0,7,12.200384
-15.0,7,12.216539
-1.0,7,12.235088
-2.0,7,12.249192
15.0,7,12.263355
16.0,7,12.281917
19.0,7,12.296077
-4.0,7,12.316519
-2.0,7,12.330687
45.0,7,12.344996
40.0,7,12.36366
7.0,7,12.378127
-22.0,7,12.399649
25.0,7,12.415745
-22.0,7,12.429875
-18.0,7,12.448422
14.0,7,12.463163
-7.0,7,12.48261
-5.0,7,12.497856
-23.0,7,12.51433
32.0,7,12.532956
1.0,7,12.547161
14.0,7,12.565732
20.0,7,12.580034
-3.0,7,12.594283
49.0,7,12.612828
1.0,7,12.629453
-6.0,7,12.648004
-18.0,7,12.662364
-7.0,7,12.676695
-7.0,7,12.695287
59.0,7,12.709476
-16.0,7,12.729888
-7.0,7,12.744102
-20.0,7,12.758284
-3.0,7,12.776856
-24.0,7,12.791071
-3.0,7,12.809699
20.0,7,12.825658
22.0,7,12.839871
43.0,7,12.858751
-2.0,7,12.8742
-13.0,7,12.893211
-25.0,7,12.907567
-11.0,7,12.923599
-4.0,7,12.942111
-3.0,7,12.956131
23.0,7,12.974977
37.0,7,12.989201
-4.0,7,13.003512
23.0,7,13.023941
20.0,7,13.038164
-1.0,7,13.05667
-6.0,7,13.070951
15.0,7,13.0851
0.0,7,13.103579
-1.0,7,13.118081
39.0,7,13.138452
-3.0,7,13.152502
-3.0,7,13.166685
3.0,7,13.185194
12.0,7,13.199438
0.0,7,13.217974
-24.0,7,13.233993
5.0,7,13.248137
-17.0,7,13.267304
-14.0,7,13.281714
1.0,7,13.300292
-3.0,7,13.314379
-20.0,7,13.330368
59.0,7,13.349096
-23.0,7,13.363333
-1.0,7,13.381784
-1.0,7,13.396022
34.0,7,13.410179
-24.0,7,13.428686
-18.0,7,13.444811
-25.0,7,13.463383
-3.0,7,13.477601
1.0,7,13.49183
2.0,7,13.510463
-23.0,7,13.524763
30.0,7,13.545353
2.0,7,13.562698
-13.0,7,13.577507
-25.0,7,13.596209
2.0,7,13.610503
1.0,7,13.62951
-2.0,7,13.645697
14.0,7,13.659934
-2.0,7,13.678504
-18.0,7,13.69271
13.0,7,13.711298
-2.0,7,13.725518
40.0,7,13.741649
23.0,7,13.760273
20.0,7,13.774521
-6.0,7,13.793154
7.0,7,13.807493
17.0,7,13.821816
-2.0,7,13.842303
39.0,7,13.85689
-3.0,7,13.876261
-24.0,7,13.890401
17.0,7,13.904674
16.0,7,13.923302
26.0,7,13.937577
0.0,7,13.958013
-17.0,7,13.972245
0.0,7,13.986374
43.0,7,14.005021
15.0,7,14.019276
11.0,7,14.037887
-7.0,7,14.054016
11.0,7,14.068305
-19.0,7,14.086906
-20.0,7,14.10112
12.0,7,14.120132
24.0,7,14.134483
-6.0,7,14.15069
9.0,7,14.169539
6.0,7,14.183837
-25.0,7,14.202367
4.0,7,14.216647
18.0,7,14.230929
14.0,7,14.251604
-7.0,7,14.265858
15.0,7,14.284511
-14.0,7,14.298743
2.0,7,14.312964
-1.0,7,14.33174
-7.0,7,14.346054
2.0,7,14.366514
40.0,7,14.380744
1.0,7,14.394994
-6.0,7,14.413648
